47050008,定林寺在方山地质公园内，居然不收费，简直是个奇迹。号称是古寺，其实早就毁掉了，大多数建筑只有区区十年左右的历史。不过那个塔是货真价实的古董，有八百多年历史，值得一看。游客不多，基本上就是周边的人去玩。,/Date(1482674333000+0800)/,5
12716746,在江宁大学城旁边，还是比较偏的，但交通也还算方便。整个实验室一起开车去的，六辆车。如果开车上去，要一辆车30，若是停在停车场，徒步上去就是一辆车8元停车费好像。,/Date(1417577770000+0800)/,3
41202089,有一次被朋友拖到这里，住在山脚下，半夜起来爬方山，经过一座庙，爬到山顶也不要多少时间，天还不亮，也看不到多少东西，印象中有个很短的玻璃挑台，空气还不错,/Date(1519789513000+0800)/,3
19923756,景色不错，适合跑步，周末爬山休闲一下，上山不要门票，山里面有一些防空洞什么的，可以去看看，军事设施比较多，建议不要乱闯乱拍照,/Date(1411795226000+0800)/,4
40331078,方山风景度假区在南京市江宁区，靠近江宁大学城，从南京工程学院南门出去不远就能到了，方山是座死火山,/Date(1510376127000+0800)/,5
49314321,因为上山下山都有一段柏油路，爬起来还蛮吃力的，山顶有茶园，山腰有寺庙，跟同学一起爬山，远远看了一眼藏经阁…希望以后还有机会跟他们一起爬山,/Date(1501749821000+0800)/,3
7896315,直接进去&#x20;没买门票&#x20;所以不存在什么性价比&#x20;景色还行&#x20;步道坡度较陡&#x20;老人小孩需注意,/Date(1451969653000+0800)/,2
3924304,非常漂亮的一个地方，山顶有一片茶场，一个十八盘比较陡，爬上去很爽。,/Date(1412524795000+0800)/,2
1553052,靠家很近，坐公交车就可以去，爬爬山，环境还不错！,/Date(1471331494000+0800)/,4
25578905,传说是第一个人工改造的山，但是自然景观还是很出色,/Date(1440853849000+0800)/,2
38076949,超级棒的嘿嘿很开森不错的选择玩的确实嗨么么哒,/Date(1441207415000+0800)/,0
3482417,原来是颇有点古朴的风格，近来进行了改造，还可以吧，但不免与其他景点又有雷同。总体还可以，位置比较偏，如果特地去就没必要。,/Date(1427450017000+0800)/,4
13456310,散步强度中等，有古迹可访(斜塔定林寺)有素餐可享(斋堂)！石核古火山口等独有地质景观让你不虚此行！,/Date(1512508141000+0800)/,3
72338463,国家级地质公园，环境风景很不错，春游不错的选择。喜欢步行的朋友可以走走十八盘。,/Date(1491575332000+0800)/,4
43551486,一座不大的小山，爬山没什么难度，适合附近居民锻炼身体,/Date(1571633760000+0800)/,1
25829247,很好看的，适合春秋天。里面还有烧烤,/Date(1417759841000+0800)/,1
29893739,环境不错，天气炎热适合晚饭后走走，你看呢,/Date(1432279129000+0800)/,0
14767901,方山风景旅游度假区位于南京江宁大学城西南方向，更多倾向于人文景观。方山因五百万年前的火山活动而形成，现有石质多为第三纪杏状玄武岩和火山角砾岩。在方山的众多地段特别是山顶，有大量的火山地貌景观，形成方山与周边其它山地的最主要区别。,/Date(1408595165000+0800)/,4
19090877,一座典型的死火山，登高可以看江宁的全景,/Date(1573572026000+0800)/,0
34998501,环境好，人不多，很适合休闲游玩,/Date(1495581108000+0800)/,4
3924304,一个很漂亮的休闲旅游地，山中有一个十八盘，比较陡，有一点小挑战，山顶是一片茶场，很漂亮。,/Date(1416541943000+0800)/,1
14174125,方山的那个十八弯景色最美，空气很清晰，然后又有水流从高处倾泻下来,/Date(1409763198000+0800)/,0
26044843,火山遗址变为了风景宜人的旅游点，免费开放，环境很好，步行登山，很有乐趣。景区里还有寺庙，和一些文化历史遗迹，还有火山岩。,/Date(1495607201000+0800)/,1
23584502,不错的好地方。&#x20;&#x20;&#x20;毕业前去的。&#x20;&#x20;南京工程学院的。&#x20;&#x20;考得很近。&#x20;&#x20;&#x20;很喜欢这,/Date(1413610170000+0800)/,2
91548977,方山风景不错，是否空气也很棒，园区配套有点跟不上，观览车太少了，而且没人管理。不象其它成熟的景点，随到随做。,/Date(1508660678000+0800)/,3
4386063,去过几次，比以前好很多，上面风景不错，登高远眺，确实让人心旷神怡,/Date(1479272339000+0800)/,1
15191074,方山的烧烤不错空气好干净，不象其他地方脏脏的,/Date(1409669390000+0800)/,2
913117,方山坐落在这样一个小镇，很偏，山不高，但沿着盘山路走挺绕。半山有个寺，后返修的。山顶有个火山石之类的东西，还可以眺望，还不错、上面有茶园、观景台，视野很开阔。,/Date(1416025365000+0800)/,0
60246017,空气很好，一早上山可以上柱香，很灵,/Date(1467407486000+0800)/,2
57661427,江宁大学城旁，教育氛围好，人文气息浓厚，环境很好。,/Date(1522857832000+0800)/,1
3924304,在天气不热的时候到方山去爬上非常不错，上不是很高，景色优美，有个十八盘，比较陡，爬上去稍稍有点挑战，山顶有一片茶场。景色非常优美。,/Date(1415461053000+0800)/,1
1371868,海上钢琴师，很好看的电影，方山里面看的，真不错。,/Date(1529182886000+0800)/,1
29769121,现在风景正好，特别有意思，值得一去！,/Date(1522467350000+0800)/,1
1482786,没想到方山原来是座火山遗址，还是爬山郊游的好去处。,/Date(1481977124000+0800)/,0
25859419,这里值得一游哦，有十八盘，夏天是个很好的去处,/Date(1442813297000+0800)/,0
5091057,空气好！山青！路也好！关键是现在还不收门票,/Date(1413812151000+0800)/,0
20013795,适合一家人周末去郊游玩耍的地方。挺不错的。,/Date(1412563889000+0800)/,0
22652223,国家地质公园，环境不错，好好玩的地方！,/Date(1456800012000+0800)/,0
65697110,免票啊，周边军事区域多，不要乱走动,/Date(1487731176000+0800)/,2
21214332,很不错值得一去看风景和爬山锻炼身体是最近选择也可以拜佛烧香最佳的地方,/Date(1410705551000+0800)/,2
9133167,环境不错，周末好去处，美中不足是景区指示牌体验较差。不熟悉的游客，景点找不到。,/Date(1416144972000+0800)/,1
50279640,感觉空气还不错，景色好美的，我相信去了一定不会后悔。,/Date(1454495308000+0800)/,2
22108142,还不错，现在不冷不热适合出去玩！那里景色不错，靠近大学城，周末可以去玩。,/Date(1409901513000+0800)/,0
24609882,还不错。。蒋先生的故事不错。。。还有科学意义,/Date(1432970925000+0800)/,1
65976156,这地方挺不错的。很棒。以后的话估计还会去玩,/Date(1471258523000+0800)/,1
71914318,江宁度假胜地很漂亮就是物质有点偏,/Date(1555202194000+0800)/,1
