名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片
上海自然博物馆,Shanghai Natural History Museum,5646,76790,31.234994,121.462657,博物馆,参观各种动物乃至恐龙标本,0.0,0,4.8,8810,https://youimg1.c-ctrip.com/target/1A0i11000000qe9tl9638.jpg
上海动物园,Shanghai Zoo,25506,81728,31.192907,121.362867,动物园|4A景区,观珍稀动物度亲子时光,0.0,0,4.7,10334,https://youimg1.c-ctrip.com/target/1A0l190000015j9ef97CD.jpg
上海影视乐园,Shanghai Film Park,5622,76783,31.01028,121.312841,影视城|4A景区,老上海影视拍摄地,0.0,0,4.4,7726,https://youimg1.c-ctrip.com/target/100v0g0000007qib7474E.jpg
顾村公园,Gucun Park,107854,90992,31.339638,121.368737,城市公园|植物园|4A景区,市郊花木茂盛的休闲公园,0.0,0,4.6,6823,https://youimg1.c-ctrip.com/target/100812000000s731cA094.jpg
广富林文化遗址,Guangfulin Relics Park,111500,10534110,31.062586,121.197348,古迹|4A景区,欣赏独特的水下展示馆,0.0,0,4.6,4774,https://youimg1.c-ctrip.com/target/1A041f000001gllpi3492.jpg
城隍庙旅游区,Shanghai City God Temple Tourist Area,5691,10524093,31.22672002952257,121.49139043224199,特色街区,游客必去的民俗风情景点,0.0,0,4.6,7335,https://youimg1.c-ctrip.com/target/100l1f000001gqi1p4B80.jpg
锦江乐园,Jinjiang Action Park,748,75620,31.139471,121.40857,游乐场|4A景区,拥有摩天轮的上海老牌乐园,0.0,0,4.4,6215,https://youimg1.c-ctrip.com/target/10071f000001h6wlz30A3.jpg
金茂大厦,Jinmao Building,739,75614,31.235292,121.505611,4A景区|现代建筑,登高楼俯瞰城市风光,0.0,0,4.7,6937,https://youimg1.c-ctrip.com/target/0101t12000814ozmkE823.jpg
上海薰衣草公园,Momchilovtsi Herb Garden,1964249,29950533,31.140812,121.674791,花海|植物园|4A景区,薰衣草为主的浪漫乐园|上海薰衣草网红打卡地,0.0,0,4.6,5843,https://youimg1.c-ctrip.com/target/100b0q000000gdtcuD920.jpg
东方绿舟,Oriental Land,21756,80872,31.10901232278107,121.01053733598134,城市公园|4A景区,可以休闲郊游也可素质拓展,0.0,0,4.6,5058,https://youimg1.c-ctrip.com/target/0105a120008kxskqr7619.jpg
上海长风海洋世界,Changfeng Ocean World,15297,79193,31.225171,121.397027,水族馆,近距离与多彩海洋生物互动接触,0.0,0,4.3,10212,https://youimg1.c-ctrip.com/target/100v13000000u9e4j2593.jpg
东平国家森林公园,Dongping National Forest Park,5681,76804,31.683673976030196,121.4801710009691,植物园|森林|4A景区,边玩边观赏鸟语花香,0.0,0,4.5,5008,https://youimg1.c-ctrip.com/target/tg/085/002/523/1681ed6d92ff469382548d29c30ce297.jpg
上海汽车博物馆,Shanghai Automobile Museum,110254,91770,31.278695,121.170217,博物馆,欣赏各种品牌的罕见古董车,0.0,0,4.7,4722,https://youimg1.c-ctrip.com/target/10090r000000hffju9A06.jpg
中国航海博物馆,China Maritime Museum,107382,90595,30.896071,121.919591,博物馆|4A景区,了解中国航海史参观仿真模型|国内首座航海专题博物馆,0.0,0,4.7,4447,https://youimg1.c-ctrip.com/target/0106p120005r798zv4330.jpg
上海辰山植物园,Shanghai Chenshan Botanical Garden,107383,90596,31.075926,121.182503,花海|植物园|4A景区,四季都有美丽的植物观赏,0.0,0,4.7,4510,https://youimg1.c-ctrip.com/target/0103l120008184sye410D.jpg
迪士尼小镇,Disneytown,1936675,28408248,31.139842,121.661216,特色街区,延续迪士尼乐园的神奇体验,0.0,0,4.7,6033,https://youimg1.c-ctrip.com/target/100v0z000000nmk4q9783.jpg
人民广场,People's Square,107864,91002,31.228819,121.475185,广场,上海地标和交通枢纽,0.0,0,4.7,8391,https://youimg1.c-ctrip.com/target/100h1f000001gruggD1C5.jpg
朱家角古镇景区,Zhujiajiao Ancient Town Scenic Area,14903,79170,31.109856,121.053861,4A景区|古城古镇,在青砖白墙间感受上海古镇,0.0,0,4.4,3973,https://youimg1.c-ctrip.com/target/0104a1200086ob7pyFA26.jpg
田子坊,Tianzifang,64755,10524091,31.207995,121.468437,特色街区,文艺小店聚集的上海小弄堂,0.0,0,4.4,3779,https://youimg1.c-ctrip.com/target/100e1f000001gt1ey32DA.jpg
上海大自然野生昆虫馆,Shanghai Natural Wild Insect Kingdom,19664,80556,31.240439,121.497827,展览馆,观赏各类稀有昆虫标本,0.0,0,4.5,2744,https://youimg1.c-ctrip.com/target/0101w120009ci3w0q4DF0.jpg
上海海湾国家森林公园,Shanghai Haiwan National Forest Park,72385,88986,30.861385,121.69063,植物园|森林|4A景区,烧烤骑马骑单车,0.0,0,4.4,4031,https://youimg1.c-ctrip.com/target/10090j000000akwr4A01D.jpg
上海乐高探索中心,LEGOLAND Discovery Center,1838224,25073031,31.223164,121.395501,儿童乐园,孩子们亲手搭建有趣积木,0.0,0,4.5,2507,https://youimg1.c-ctrip.com/target/0101s120008ptxurqFC6C.jpg
陆家嘴,Lujiazui,1815444,24302219,31.23816885943327,121.50237330541565,城市地标|特色街区,举世闻名的金融中心,0.0,0,4.7,2536,https://youimg1.c-ctrip.com/target/100n10000000of5vp7913.jpg
上海中心大厦,Shanghai Tower,1827363,24591219,31.23351259461283,121.5053910541674,现代建筑,中国第一高楼,0.0,0,4.7,2205,https://youimg1.c-ctrip.com/target/0102t12000855umt4AC27.jpg
上海博物馆,Shanghai Museum,3733,76144,31.228229,121.475523,博物馆|4A景区,蜚声中外的知名博物馆,0.0,0,4.6,3179,https://youimg1.c-ctrip.com/target/010121200042pjpst5DCB.jpg
黄浦江,Huangpu River,1815443,24301253,31.238456,121.493,河流,上海的地标河流,0.0,0,4.7,2392,https://youimg1.c-ctrip.com/target/10021f000001gxcdwB7C4.jpg
上海大世界,Shanghai Great World,2023044,31062636,31.228494,121.478874,游乐场,有80年历史的室内游玩场,0.0,0,4.3,2051,https://youimg1.c-ctrip.com/target/35051a000001909h0E13D.jpg
枫泾古镇,Fengjing Ancient Town,49029,82775,30.887518358408492,121.01549372814154,4A景区|古城古镇,诗情画意的吴越名镇,0.0,0,4.3,1892,https://youimg1.c-ctrip.com/target/10021f000001gxcsa66B7.jpg
上海共青森林公园,Gongqing National Forest Park,738,75613,31.318876,121.551979,城市公园|植物园|森林|4A景区,城市踏青野营好去处,0.0,0,4.6,2322,https://youimg1.c-ctrip.com/target/0100p120008a2dr7i013E.jpg
上海千古情,,118485652,118485652,31.186598784263612,121.48392617873814,主题乐园|演出,颠覆想象的全新演艺公园,0.0,0,4.5,1988,https://youimg1.c-ctrip.com/target/01037120008iyh3tdF806.jpg
安徒生童话乐园,,2046637,31678859,31.32362318983947,121.51145329769119,主题乐园,穿梭安徒生的欢乐童话王国,0.0,0,4.2,1856,https://youimg1.c-ctrip.com/target/100m0r000000hlzco2BF4.jpg
新天地,Xintiandi,18739,10524092,31.221249,121.474704,特色街区,石库门里的时尚潮流地标,0.0,0,4.6,2291,https://youimg1.c-ctrip.com/target/100j11000000qb56w9951.jpg
上海大观园,Shanghai Grand View Garden,5673,76797,31.073384,120.910265,园林花园|4A景区,,0.0,0,4.5,2837,https://youimg1.c-ctrip.com/target/0103y1200084o6n9q7C74.jpg
上海马戏城,Shanghai Circus World,49031,10758356,31.27785,121.451128,现代建筑,上海大型马戏城,0.0,0,4.5,1092,https://youimg1.c-ctrip.com/target/010161200043ere7bAE85.jpg
金茂大厦88层观光厅,Jinmao Tower Observation Deck,1816019,24313002,31.23524,121.505605,观景台,高空俯瞰繁华的魔都,0.0,0,4.7,2400,https://youimg1.c-ctrip.com/target/0103312000855vz89ED31.jpg
静安寺,Jing'an Temple,744,75618,31.22359082039227,121.44516695249084,寺庙,东部少见的藏式风格寺庙,0.0,0,4.5,1555,https://youimg1.c-ctrip.com/target/100b1f000001gsojgF8E4.jpg
上海电影博物馆,Shanghai Film Museum,110776,10524120,31.18622,121.438489,博物馆,展各种电影海报和拍摄道具,0.0,0,4.7,2542,https://youimg1.c-ctrip.com/target/01A2y120008gpx6vsF36B.jpg
蓝精灵乐园-上海世茂精灵之城主题乐园,"Smurfs Paradise, Dream City",5707683,82562699,31.06221615085329,121.15926714714796,主题乐园,体验蓝精灵主题互动游戏,0.0,0,4.5,1995,https://youimg1.c-ctrip.com/target/100o1f000001gp24t45D7.jpg
浦江郊野公园奇迹花园,Pujiang Jiaoye Gongyuan Qiji Garden,4358345,48620857,31.0546259968611,121.50765023017038,花海|植物园,领略自然美景圣地,0.0,0,4.4,1599,https://youimg1.c-ctrip.com/target/0103j120009b2j1p8A3C0.jpg
上海外滩星空艺术馆,Starry Gallery of Shanghai,1908502,25608001,31.22792338804204,121.49835740402156,,适合拍照的错觉艺术,0.0,0,4.2,2155,https://youimg1.c-ctrip.com/target/10020j0000009vyawA39D.jpg
上海老街,Shanghai Old Street,18318,80269,31.225373057986435,121.49684379731028,特色街区,汇集早年的钱庄金店等,0.0,0,4.6,1240,https://youimg1.c-ctrip.com/target/010691200081lhclg7478.jpg
外滩观光隧道,Bund Sightseeing Tunnel,18300,80258,31.239787553260722,121.49127363661239,城市地标|公路道路,我国第一条越江行人隧道,0.0,0,3.9,2834,https://youimg1.c-ctrip.com/target/100w0m000000dlzn45F4B.jpg
泰晤士小镇,Thames Town,107855,90993,31.033593,121.197607,小镇,电影《小时代》取景地,0.0,0,4.5,1298,https://youimg1.c-ctrip.com/target/1A0d1d000001eghisA6FB.jpg
上海滨江森林公园,Binjiang Forest Park,46692,82450,31.3831,121.528158,花海|城市公园|植物园,春赏杜鹃花夏看湿地植物,0.0,0,4.7,1386,https://youimg1.c-ctrip.com/target/0105d1200080xgte22A89.jpg
东滩湿地公园,Dongtan Wetland Park,107380,90594,31.517028,121.951413,植物园|湿地|4A景区,观日出的胜地,0.0,0,4.2,1788,https://youimg1.c-ctrip.com/target/100t1h000001hlkx4C8E7.jpg
花开海上生态园,,2045955,31678187,30.885980686344375,121.11644106822563,花海|3A景区|植物园,一年四季徜徉于花海中,0.0,0,4.6,1586,https://youimg1.c-ctrip.com/target/0100e120008ioi5iiFFAB.jpg
西沙湿地公园,Xisha Wetland Park,51654,84019,31.72522900254694,121.2349846738231,城市公园|湿地|4A景区,漫步芦苇丛中观潮寻鸟,0.0,0,4.5,1063,https://youimg1.c-ctrip.com/target/0104n120008hwhvcu7C7F.jpg
上海琉璃艺术博物馆,Liuli China Museum,48411,82625,31.207833,121.470268,博物馆,欣赏国内外的精美琉璃大作,0.0,0,4.5,997,https://youimg1.c-ctrip.com/target/350w1b000001aaixh271B.jpg
SKY RING 屋顶摩天轮,Sky Ring,1841266,25474948,31.244505,121.472094,摩天轮,乘坐浪漫摩天轮赏城市美景,0.0,0,4.4,880,https://youimg1.c-ctrip.com/target/100s080000003c2g9CA30.jpg
金山城市沙滩,Jinshan City Beach,47966,10758344,30.70924,121.350577,4A景区|海滨|沙滩,尽情在城市的海边撒欢,0.0,0,4.3,1722,https://youimg1.c-ctrip.com/target/0102h120008if2v6dC637.jpg
深坑秘境乐园-上海世茂精灵之城主题乐园,Shanghai Shimao Elf City Theme Park,4741387,55705197,31.058114,121.155237,3A景区|主题乐园,四面环山，有深坑酒店奇景,0.0,0,3.9,1882,https://youimg1.c-ctrip.com/target/350815000000y3krp45F1.jpg
月湖雕塑公园,Shanghai Sculpture Park,5676,76800,31.10114,121.206509,城市公园|4A景区,,0.0,0,4.4,1880,https://youimg1.c-ctrip.com/target/0105x1200086th2sgB96D.jpg
上海植物园,Shanghai Botanical Garden,737,75612,31.1475214981821,121.44454768194441,植物园|4A景区,上海市区的大花园,0.0,0,4.5,1703,https://youimg1.c-ctrip.com/target/1A0i1f000001gaghj3379.jpg
上海城隍庙道观,City God Temple of Shanghai,1407313,10548698,31.225804141754676,121.49242856154488,道观,市中心的著名道观,0.0,0,4.6,1954,https://youimg1.c-ctrip.com/target/1A0p15000000y9yrf6A29.jpg
上海玻璃博物馆,Shanghai Museum of Glass,90024,90439,31.343661,121.471876,博物馆|4A景区,欣赏各种精美的玻璃艺术品,0.0,0,4.4,1489,https://youimg1.c-ctrip.com/target/0100w120008i6y7a77616.jpg
周浦花海,Zhoupu Sea of Flowers,1473591,13806244,31.11811,121.645595,花海|植物园,在沪就能观赏异国花海,0.0,0,4.3,1299,https://youimg1.c-ctrip.com/target/100w12000000sioz5BB56.jpg
思南公馆,Sinan Mansions,147878,10523819,31.2143341221516,121.46850008286164,名人故居,欣赏成片的花园洋房,0.0,0,4.7,715,https://youimg1.c-ctrip.com/target/100f10000000osmdxA2DA.jpg
浦江郊野公园,,2509225,36427993,31.049144673919148,121.50770880508024,花海|城市公园|植物园|4A景区,园艺耕岛、水岸露营,0.0,0,4.4,935,https://youimg1.c-ctrip.com/target/100t1f000001gbzb427AF.png
陆家嘴中心绿地,Lujiazui Central Greenland,11181,78451,31.23786163330078,121.50592803955078,城市公园,铺设欧洲引进的冷季型草,0.0,0,4.7,13152,https://youimg1.c-ctrip.com/target/01A0f120008omdcauCEFD.jpg
EPSON teamLab 无界美术馆,EPSON teamLab: teamLab Borderless Shanghai,5638362,71535643,31.201821,121.497421,美术馆,没有地图的美术馆,0.0,0,4.7,949,https://youimg1.c-ctrip.com/target/35071c000001dhli1D5EA.jpg
佘山国家森林公园,Sheshan National Forest Park,111265,92115,31.094516,121.196758,山岳|植物园|森林|4A景区,登上海名山赏天文奇观,0.0,0,4.5,858,https://youimg1.c-ctrip.com/target/10091f000001gson937D3.jpg
世博会博物馆,World Expo Museum,110783,10533456,31.194401995281453,121.48177649291732,博物馆,全面展示世博专题的博物馆,0.0,0,4.7,574,https://youimg1.c-ctrip.com/target/100b1b000001aafcbAFBF.jpg
南翔古镇,Nanxiang Ancient Town,137099,98507,31.290679,121.30693,4A景区|古城古镇,上海较大的江南园林古猗园,0.0,0,4.4,1076,https://youimg1.c-ctrip.com/target/100g0q000000gc5wi7A8D.jpg
召稼楼,Zhaojialou Ancient Town,110249,91765,31.073052,121.549608,4A景区|古城古镇,做摇橹船游上海古镇,0.0,0,4.4,881,https://youimg1.c-ctrip.com/target/10081f000001gqgc3F697.jpg
加勒比海盗——沉落宝藏之战,Pirates of the Caribbean: Battle for the Sunken Treasure,1939268,28450843,31.145473976698472,121.66173430612885,游玩项目,宝藏湾里重量级的项目,0.0,0,4.8,474,https://youimg1.c-ctrip.com/target/100c1f000001gswgo8BD6.jpg
西沙明珠湖景区,Xisha Mingzhu Lake Park,109784,91339,31.738241,121.256897,湖泊|4A景区,,0.0,0,4.5,785,https://youimg1.c-ctrip.com/target/100u1f000001gq6ugBB02.jpg
浦东新区陆家嘴图书馆,Pudongdiyi Library,110665,10533357,31.24194398089647,121.51890200689054,,先进的RFID自动化管理,0.0,0,4.7,9998,https://youimg1.c-ctrip.com/target/0104b120008ics0tyFA2B.jpg
滴水湖,Dishui Lake,64745,10559177,30.892537,121.941732,湖泊,像一个圆形水滴的人工湖,0.0,0,4.4,761,https://youimg1.c-ctrip.com/target/0106c1200043ba4vy8A42.jpg
中国共产党第一次全国代表大会会址,The site of the first CPC National Congress,750,75621,31.220198,121.475172,纪念馆|5A景区,中国共产党的诞生地,0.0,0,4.6,727,https://youimg1.c-ctrip.com/target/100w0d0000006y3pj7957.jpg
周公馆,Former Residence of Zhou Enlai in Shanghai,751,75622,31.214081,121.468487,名人故居,西班牙式花园洋楼,0.0,0,4.6,397,https://youimg1.c-ctrip.com/target/fd/tg/g3/M0A/1E/4F/CggYGVZo2bWATZGhAAege0ETZ-o277.jpg
威尼斯小镇,Venice Town,4149747,55916162,31.2307751828,121.3774305582,小镇|特色街区,打卡的好去处,0.0,0,4.7,9039,https://youimg1.c-ctrip.com/target/01024120009dawefjD2A2.jpg
武康路,Wukang Road,132538,10559490,31.207255,121.439946,大师建筑|特色街区,14处优秀历史建筑,0.0,0,4.7,1038,https://youimg1.c-ctrip.com/target/fd/tg/g1/M0A/62/01/CghzfVW4coKACZtBABZsADuV5Jw675.jpg
浦东开发陈列馆,Pudong Development Exhibition Hall,1416778,13659500,31.239209,121.51379700000007,博物馆|展览馆,了解浦东的发展历程,0.0,0,4.7,8151,https://youimg1.c-ctrip.com/target/100k1f000001gufxf06A5.jpg
东方明珠259米全透明悬空观光廊,,2483876,33782293,31.239664,121.499803,观景台,360度欣赏上海城市风光,0.0,0,4.7,511,https://youimg1.c-ctrip.com/target/100i1f000001gp5389235.jpg
爱丽丝梦游仙境迷宫,Alice in Wonderland Maze,1939276,28451018,31.14457015042471,121.65954432372384,游玩项目,穿越迷宫参加茶话会,0.0,0,4.5,248,https://youimg1.c-ctrip.com/target/10041f000001gp8khB681.jpg
天马山公园,Tianmashan Park,5627,76784,31.075755225702355,121.1528819468938,山岳|植物园,,0.0,0,4.5,521,https://youimg1.c-ctrip.com/target/0100d1200043myv80F7A6.jpg
上海船厂滨江绿地,Shanghai Shipyard Riverside Greenbelt,2028883,31660922,31.244181,121.506986,城市公园,上海造船厂的旧址,0.0,0,4.7,6581,https://youimg1.c-ctrip.com/target/0101e120008d52nw2FBA8.jpg
上海证券交易所,Shanghai Stock Exchange (Shanghai Zhengquan Jiaoyisuo),1833427,24652595,31.236357451672,121.51108110267,现代建筑,中国大陆两所证券交易所之一|主要指数为上证指数,0.0,0,4.6,6314,https://youimg1.c-ctrip.com/target/010231200043rlygb4BE8.jpg
交通银行博物馆,Bank of Shanghai Museum,1481748,15053220,31.239311,121.50410699999998,博物馆,参观中国历代钱币,0.0,0,4.7,6265,https://youimg1.c-ctrip.com/target/100a1f000001grm3a0F18.jpg
太阳岛旅游度假区,Sun Island,5679,76803,31.03667654350692,121.07298879033114,岛屿/半岛,曾留下王安石足迹的地方,0.0,0,4.4,363,https://youimg1.c-ctrip.com/target/0101v120008i7rxlx6293.jpg
世纪大道樱桃园,Century Avenue Cherry Orchard,2039438,31671605,31.234043,121.514126,园林花园,上海热门的赏樱胜地,0.0,0,4.7,5079,https://youimg1.c-ctrip.com/target/0103k120008ipq30f6F7F.jpg
上海星空艺术馆,Shanghaixingkong Art Museum,5657397,73137460,31.23680112359908,121.48384362326829,,丰富多样的主题场景,0.0,0,4.1,210,https://youimg1.c-ctrip.com/target/01071120009dwsosfACA8.jpg
上海市银行博物馆,Bank of Shanghai Museum,110687,10533373,31.216453784610845,121.47633765832583,博物馆,浓缩上海150年的银行史,0.0,0,4.6,4578,https://youimg1.c-ctrip.com/target/10081f000001gqgtw0284.jpg
上海四行仓库抗战纪念馆,Sihang Warehouse Battle Memorial,1726870,22879410,31.240321,121.471483,纪念馆,中小学生研学实践教育基地,0.0,0,4.7,398,https://youimg1.c-ctrip.com/target/01024120008ibvzgs3EC1.jpg
波兰倒置屋,Topsy Turvy House,1510081,18150091,30.922115,121.017059,现代建筑,进入颠倒的奇妙世界,0.0,0,4.2,358,https://youimg1.c-ctrip.com/target/100v1f000001h1crh2F42.jpg
碧海金沙,Bihai Jinsha Beach,47969,10758345,30.825190770434713,121.57652164949481,4A景区|沙滩,上海较大的人造沙滩,0.0,0,4.5,4226,https://youimg1.c-ctrip.com/target/100g1f000001gqwyzBFCB.jpg
上海人文历史地貌区,Former French Concession,130910060,130910060,31.222406,121.47275,古迹,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0ww0g120009c659p0F818.jpg
长兴岛郊野公园,Changxing Island Country Park,1992251,30501652,31.398126,121.715109,花海|城市公园|植物园|4A景区,体验采摘的乐趣,0.0,0,4.2,385,https://youimg1.c-ctrip.com/target/10091f000001gvplyA997.jpg
浦东美术馆,,124908212,124908212,31.238115529765988,121.49631013558565,美术馆,陆家嘴滨江新晋网红地标,0.0,0,4.7,396,https://youimg1.c-ctrip.com/target/01008120008tqhsplAAB5.jpg
星愿公园,Xingyuan Park,1959756,29907054,31.13617700980691,121.66321576954095,城市公园,内有2500米长的步行道,0.0,0,4.7,3602,https://youimg1.c-ctrip.com/target/100m1f000001gzmmtCC2D.jpg
淀山湖风景区,Dianshan Lake Scenic Spot,5674,76798,31.129713223682618,121.01260512207882,湖泊,风光秀丽的淡水湖泊,0.0,0,4.3,320,https://youimg1.c-ctrip.com/target/100q1f000001gridhB34A.jpg
夏日狂欢城堡秀,,4024532,39848071,31.1451808398875,121.668020053595,,,0.0,0,4.7,2715,https://youimg1.c-ctrip.com/target/10030t000000if00cEF8D.jpg
迪士尼朋友见面处,Meet With Disney Friends,64673287,64673287,31.14172422309287,121.66197555477484,,和迪士尼明星合影,0.0,0,4.7,2684,https://youimg1.c-ctrip.com/target/0103y120008fy96t6EDA2.jpg
红皇后御花园,,112366511,112366511,31.14457015042471,121.65954432372384,主题乐园,拍照氛围感十足,0.0,0,4.7,2602,https://youimg1.c-ctrip.com/target/0103t1200091eqstp3CA6.jpg
小猪佩奇的玩趣世界,Xiaozhupeiqi De Wanqu World,5014341,56383154,31.242716,121.555251,儿童乐园,小猪佩奇的主题乐园,0.0,0,4.3,176,https://youimg1.c-ctrip.com/target/350o1b000001b1bjtE9C9.jpg
外白渡桥,Garden Bridge,49765,82870,31.24388643659197,121.49039296820686,桥,老上海题材影视剧取景地,0.0,0,4.6,2008,https://youimg1.c-ctrip.com/target/100f1f000001gqbop5073.jpg
上海天文馆,Shanghai Planetarium,69572753,69572753,30.91221762411767,121.92601417893708,天文馆,,0.0,0,4.2,163,https://youimg1.c-ctrip.com/target/0100x1200082uma2a79AB.jpg
古猗园,Guyi Garden,109998,91536,31.291636465328892,121.3165114738702,园林花园|4A景区,可拍摄大片吃正宗南翔小笼,0.0,0,4.6,1884,https://youimg1.c-ctrip.com/target/100g1f000001gr0b880FB.jpg
弹簧狗团团转,Slinky Dog Zigzag Spin,4379376,50982162,31.143458243728396,121.6571435867034,游玩项目,,0.0,0,4.6,55,https://youimg1.c-ctrip.com/target/100w0t000000iuz049180.jpg
浦东新舞台,,1466169,13778411,31.239636927668,121.51509828432222,剧场/剧院,,0.0,0,4.7,1468,https://youimg1.c-ctrip.com/target/fd/tg/g4/M0B/E6/1E/CggYHlXIYAqAdta7AAHAoOViGws177.jpg
淮海路,Huaihai Road,48434,10524066,31.218771113173595,121.46968435257662,特色街区,商业街疯狂购物,0.0,0,4.5,1658,https://youimg1.c-ctrip.com/target/10051f000001gsqet6A9C.jpg
七宝老街,Qibao Old Street,25385,81684,31.15192934110417,121.35462180492515,特色街区,当地小吃众多的民俗老街,0.0,0,4.3,1811,https://youimg1.c-ctrip.com/target/10051f000001gstoc00B8.jpg
热带风暴水上乐园,Tropical Storm Water Park,47995,10758346,31.13950714250345,121.3726853481752,水上乐园,沪上大型水上乐园,0.0,0,4.2,1294,https://youimg1.c-ctrip.com/target/10071f000001h6xwj0ABB.jpg
长风公园,Changfeng Park,107863,91001,31.225075,121.39951,城市公园|4A景区,,0.0,0,4.5,1317,https://youimg1.c-ctrip.com/target/fd/tg/g1/M00/54/94/CghzflSzY4OAK25tAEaRpcmN28c726.jpg
上海观复博物馆,Shanghai Guanfu Museum,1840738,25276237,31.233592,121.505715,博物馆,珍藏精美绝伦的明清金器,0.0,0,4.7,1169,https://youimg1.c-ctrip.com/target/100g0c00000066x8z1DA7.jpg
大宁灵石公园,Daning Park,47973,82524,31.278339725847914,121.44676425093897,花海|城市公园,美轮美奂的郁金香公园,0.0,0,4.6,1305,https://youimg1.c-ctrip.com/target/100k0f0000007aarfF832.jpg
滨江大道,Binjiang Avenue,5602,76775,31.384442599882217,121.52861060505025,特色街区,与外滩隔江相望的人行步道,0.0,0,4.6,1037,https://youimg1.c-ctrip.com/target/100c1f000001gswi20E40.jpg
上海城市规划展示馆,Shanghai Urban Planning Exhibition Hall,19663,80555,31.231465039271665,121.47559042498865,特色体验|4A景区,观全景模型了解上海发展,0.0,0,4.6,871,https://youimg1.c-ctrip.com/target/0105c120009dd5pxg9C03.jpg
玉佛禅寺,Shanghai Jade Buddha Temple,743,75617,31.241429158970018,121.44510369697325,寺庙,欣赏法师缅甸请回的玉佛,0.0,0,4.6,561,https://youimg1.c-ctrip.com/target/fd/tg/g2/M04/2D/16/Cghzf1W2Gk2ATf15AAwnZnnzO4M278.jpg
旧城,Old Town (Nanshi),5132436,58271281,31.22663,121.4917,城市地标|景点,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0ww381200093z2n9pD90D.jpg
