名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片
大东海,Dadonghai,3224,10558611,18.220917,109.522482,4A景区|海滨|沙滩,靠近市中心的月牙形海湾,0.0,0,4.5,4628,https://youimg1.c-ctrip.com/target/10020n000000e8h7t509B.jpg
呀诺达雨林文化旅游区,Yanoda Rainforest Cultural Tourism Zone,55820,85542,18.452313185713894,109.6484520566624,文化旅游区|森林|5A景区,永不落幕的雨林秘境|热门综艺《奔跑吧5》取景地,0.0,0,4.5,12386,https://youimg1.c-ctrip.com/target/0103f120009gx7650844A.jpg
凤凰岭海誓山盟景区,Sanya Phoenix Hill Park,76844,89815,18.24966009588764,109.53501957479872,观景台|山岳,登顶俯瞰三亚四大海湾,0.0,0,4.6,2342,https://youimg1.c-ctrip.com/target/0102q120008ohry7t6E3F.jpg
南山海上观音,Guanyin Goddess at Nanshan,51739,84066,18.290546,109.212593,雕塑雕像,庄严雄伟的观音菩萨圣像,0.0,0,4.7,2360,https://youimg1.c-ctrip.com/target/100s1f000001gx4329E05.jpg
南山寺,Nanshan Temple,1416793,13659539,18.28943887761321,109.20065277160623,寺庙,规模庞大的仿古建筑寺院,0.0,0,4.7,3219,https://youimg1.c-ctrip.com/target/fd/tg/g1/M05/7A/ED/CghzfFWwsiOAfl2mABGs72HLuX4237.jpg
三亚亚特兰蒂斯度假区,Sanya Atlantis Resort,4210823,40035962,18.357069481294406,109.74497116102519,,感受与鲨鱼擦身而过的震撼,0.0,0,4.6,1567,https://youimg1.c-ctrip.com/target/35091d000001ef5wyD467.jpg
三亚湾,Sanya Bay,51680,10559006,18.287168,109.43713,海滨|沙滩,欣赏红霞满天的日落美景,0.0,0,4.5,2524,https://youimg1.c-ctrip.com/target/100r170000011r7ds9F03.jpg
槟榔谷,Binlang Ethnic Village,107588,90751,18.399546388781392,109.66486551725029,文化旅游区|5A景区|国家公园,了解黎族和苗族的原生文化,0.0,0,4.4,5110,https://youimg1.c-ctrip.com/target/0102v120008ghva1hC794.jpg
海棠湾,Haitang Bay,65650,88071,18.322439226733906,109.70910284720176,海滨|沙滩,众多高端酒店云集,0.0,0,4.6,1532,https://youimg1.c-ctrip.com/target/100n10000000q1xxw6908.jpg
水稻国家公园,,2046805,31679059,18.318306,109.691938,花海|景区|4A景区,黎族文化民俗体验,0.0,0,4.3,1058,https://youimg1.c-ctrip.com/target/010691200081zo741C48F.jpg
椰梦长廊,Coconut Dream Corridor,3225,75991,18.274205372452354,109.4757264381567,海滨|沙滩,漫步美丽海滨椰林,0.0,0,4.4,1356,https://youimg1.c-ctrip.com/target/100d10000000ojmdm7C8B.jpg
亚马逊丛林水乐园,Amazon Jungle Water Park,1681389,18584224,18.28541,109.491726,水上乐园,网罗十余种水上游玩项目,0.0,0,4.4,1145,https://youimg1.c-ctrip.com/target/100q0e00000076c2dCD49.jpg
亚龙湾爱琴海PADI潜水度假村,Aegean Conifer Suites Resort Sanya,20302,10770559,18.232231443345025,109.65646579952283,户外潜水|度假村,专业PADI潜水休闲地,0.0,0,4.8,736,https://youimg1.c-ctrip.com/target/0101u120008yfd28a4317.jpg
凤凰岛,Fenghuang Island,147437,10523378,18.240242,109.493836,岛屿/半岛,三亚湾人工岛地标,0.0,0,4.4,585,https://youimg1.c-ctrip.com/target/100r1f000001gond7063B.jpg
解放路步行街,Short Street (Jiefang Road),109015,10533269,18.249791935930844,109.50359586580052,特色街区,市内第一条商业步行街,0.0,0,4.1,549,https://youimg1.c-ctrip.com/target/100t1f000001gqc60E051.jpg
亚龙湾国际玫瑰谷,Yalong Bay Rose Valley,1416651,13656721,18.240344,109.616033,花海,人气婚纱摄影胜地,0.0,0,3.9,762,https://youimg1.c-ctrip.com/target/1A0616000000z28vdCABB.jpg
三亚梦幻水上乐园,Sanyamenghuan Water Amusement Park,4373351,49842482,18.32477119803454,109.49895199902828,水上乐园,配有游乐设施和戏水滑道,0.0,0,4.6,501,https://youimg1.c-ctrip.com/target/01039120009ge9v814434.jpg
后海村,Houhai Village,1416785,13659519,18.27042412896361,109.72662724368575,沙滩,观日出、品生猛海鲜,0.0,0,4.5,499,https://youimg1.c-ctrip.com/target/100v1f000001h19w08A2B.jpg
小东海,Xiaodonghai,51941,84212,18.208579,109.502287,沙滩,环境清幽的宁静海滩,0.0,0,4.5,328,https://youimg1.c-ctrip.com/target/100k1f000001guew4832B.jpg
鹿回头广场,Luhuitou Square,1416870,13662463,18.230413,109.517004,广场,感受鹿回头文化,0.0,0,4.3,204,https://youimg1.c-ctrip.com/target/10061f000001gqwgjA878.jpg
三亚湾红树林度假世界,,4946352,56099161,18.283333069341936,109.49436514715423,度假村,,0.0,0,4.6,203,https://youimg1.c-ctrip.com/target/100a1f000001grkd65061.jpg
三亚海洋探索世界,Dabaijing·sanya Haiyang Tansuo World,5078361,56819178,18.33595520329626,109.15713756330835,水族馆,近距离与海洋动物互动,0.0,0,4.2,173,https://youimg1.c-ctrip.com/target/100o1f000001gp5aa6423.jpg
三亚海棠湾塔赫跳伞基地,,109658237,109658237,18.384051206632968,109.75881190743203,跳伞,,0.0,0,5.0,53,https://youimg1.c-ctrip.com/target/0102o120009fmp8dw3874.jpg
全海景玻璃栈桥,Seaview Glass Trestle,5000346,56287164,18.251828974879313,109.64309435575983,玻璃栈道,将亚龙湾美景尽收眼底,0.0,0,4.2,37,https://youimg1.c-ctrip.com/target/10021f000001gxc863720.jpg
天涯镇(蓝白小镇),Tianyazhen,5068588,56807266,18.307327,109.32745,小镇,蓝白色调的海边风情小镇,0.0,0,4.0,268,https://youimg1.c-ctrip.com/target/1A0t180000013d0afC42E.jpg
三亚热带天堂（鸟巢）,Sanya Tropical Paradise,5139680,58282548,18.24895171970015,109.6283998964663,森林,远眺如鸟巢的丛林度假村,0.0,0,4.7,12,https://youimg1.c-ctrip.com/target/0101c120009des8tx64B8.jpg
三亚风情街,Sanya Folk Street,5710071,90840253,18.248919833820633,109.50517070430438,特色街区,有七大特色街区,0.0,0,4.3,30,https://youimg1.c-ctrip.com/target/01060120008dgnhy52BDF.jpg
百花谷商业街,La Floret Shopping Village,107592,90755,18.232355931826255,109.64331406566417,特色街区,亚龙湾度假区内商业街,0.0,0,4.1,646,https://youimg1.c-ctrip.com/target/100g1f000001gqwqa4824.jpg
情人湾,Lover Bay,122762,10539587,18.217306529968493,109.4945709374463,海滨,被誉为“海赐白金堤”,0.0,0,4.3,54,https://youimg1.c-ctrip.com/target/0100f120008i6zzkyDF8B.jpg
清水湾旅游区,Qingshui (“Clear Water”) Bay,107590,90753,18.38905894732199,109.8639673808897,4A景区|海滨|沙滩,海岸一半是礁岩一半是沙滩,0.0,0,4.6,603,https://youimg1.c-ctrip.com/target/100l0z000000nmdrf70D6.jpg
猴岛公园,Nanwan Monkey Island,3216,75983,18.402601113865323,109.98057003327361,自然保护区|岛屿/半岛,近距离观看猕猴戏水,0.0,0,4.3,4078,https://youimg1.c-ctrip.com/target/01004120003ofenu60798.jpg
亚龙湾中心广场,Yalong Bay Central Square,51644,84017,18.230104680494186,109.6454218663018,广场,亚龙湾的地标之一,0.0,0,4.4,501,https://youimg1.c-ctrip.com/target/100i0s000000hlp0v012A.jpg
三亚丝路欢乐世界,,5720232,133520550,18.336867244130453,109.48580899815919,主题乐园,,0.0,0,4.9,35,https://youimg1.c-ctrip.com/target/0100r120009a5m537873E.jpg
躁浪尾波冲浪俱乐部,,130840365,130840365,18.231037946290414,109.51304980235757,冲浪,,0.0,0,5.0,373,https://youimg1.c-ctrip.com/target/0102q120009bktoda999E.jpg
椰田古寨,Yetian Ancient Village,1416627,13656679,18.436498275362524,109.85236180472135,古村,赏黎族金字屋和苗族吊脚楼,0.0,0,4.1,684,https://youimg1.c-ctrip.com/target/0103o120008ew1n4w2552.jpg
红树林探险王国童玩中心,Mangrove Adventure Kingdom Children's Play Center,1751581,23104122,18.285858,109.490509,儿童乐园,综合型儿童玩乐中心,0.0,0,4.4,384,https://youimg1.c-ctrip.com/target/0105a120008i9p83w773C.jpg
亚龙湾爱立方滨海乐园,Yalong Bay Ailifang Marina Park,1791269,24062199,18.230518283869024,109.64544154871098,海滨|沙滩,独揽亚龙湾美景精髓,0.0,0,4.5,374,https://youimg1.c-ctrip.com/target/010011200080x380bCA91.jpg
海月广场,Haiyue Square,1416772,13659490,18.25908512584942,109.49441207835947,广场,高人气的休闲之地,0.0,0,4.4,366,https://youimg1.c-ctrip.com/target/100u0n000000e20kp10AE.jpg
天行森林公园,Tianxing Forest Park,69451426,69451426,18.31176,109.244843,植物园,,0.0,0,4.1,314,https://youimg1.c-ctrip.com/target/100o0a0000004t30aB42F.jpg
三亚槟榔民族村,Sanya Binglang Ethnic Village,2027300,31659343,18.391832,109.654884,,,0.0,0,3.0,2,https://youimg1.c-ctrip.com/target/0ww6n1200093z2nk18760.jpg
观日岩,Sunrising Rock,51660,84022,18.30782,109.770807,观景台|岩石,海上观日出的绝佳位置,0.0,0,4.6,260,https://youimg1.c-ctrip.com/target/0103g120008p108ec4113.jpg
蜈支洲岛海滨浴场,Wuzhizhou Island Resort,1714881,22867372,18.313319,109.760311,沙滩,三亚沙质较好的沙滩,0.0,0,4.6,253,https://youimg1.c-ctrip.com/target/01026120008r10qfaD089.jpg
三亚亚特兰蒂斯海豚小岛,Sanya Atlantis Dolphin Island,4744387,55704195,18.356789589785414,109.74448810362952,水族馆,与海豚、海狮精彩互动,0.0,0,4.9,252,https://youimg1.c-ctrip.com/target/0103k120008f69dth9C33.jpg
太阳湾,Sunny Bay,5072568,56809319,18.191008,109.609665,沙滩,奇峰林立、怪石嶙峋,0.0,0,4.5,93,https://youimg1.c-ctrip.com/target/100j0z000000noi33F52E.jpg
南山佛教文化苑,Nanshan Buddhism Cultural Park,69318378,69318378,18.30421619945525,109.21412521654254,寺庙,,0.0,0,4.7,21,https://youimg1.c-ctrip.com/target/010441200092m0pv24C44.jpg
白鹭公园,Egret Park,48972,82750,18.248038,109.51943,城市公园,适合鸟类栖息的湿地公园,0.0,0,4.2,209,https://youimg1.c-ctrip.com/target/0102i1200085f73n37431.jpg
珍奇植物园,,4592752,51712382,18.2866179467371,109.450534281649,植物园,热带植被繁茂，郁郁葱葱,0.0,0,4.2,13,https://youimg1.c-ctrip.com/target/100s1f000001gx3qo267A.jpg
情人岛,Lover Island,1416707,13659523,18.314029,109.772248,沙滩|岛屿/半岛,与爱人共赏海边美景,0.0,0,4.6,195,https://youimg1.c-ctrip.com/target/10091f000001gsphpBAF5.jpg
九级浪尾波冲浪俱乐部,,111709898,111709898,18.23035072396136,109.51046617552464,冲浪,,0.0,0,4.9,176,https://youimg1.c-ctrip.com/target/0104a120008eqm3ta468E.jpg
黎村苗寨,Sanya Li and Miao Village,4480547,50611362,18.322284834440996,109.62384292667106,古村,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/100n1g000001gt7xq480F.jpg
亚龙湾贝壳馆,Yalong Bay Shell Museum,48968,82747,18.23027950728844,109.6462058830434,特色体验,五彩斑斓的珍稀贝类标本,0.0,0,4.2,169,https://youimg1.c-ctrip.com/target/10051f000001gssmh507E.jpg
过江龙索桥,Guojianglong Chain Bridge,1417119,13665052,18.260405483774964,109.63201164626368,桥,森林公园高人气景点,0.0,0,4.4,169,https://youimg1.c-ctrip.com/target/0106g120008s7dvkl3496.jpg
皇后湾,Queen Bay,107589,90752,18.268826775306675,109.72537969089706,沙滩,原生态的宁静海湾,0.0,0,4.4,202,https://youimg1.c-ctrip.com/target/1A0n13000000ubf8r298B.jpg
神玉岛,,2480859,33497983,18.6511192129,109.5837933851,湖泊|山岳,山水雨林环绕，可泛舟游湖,0.0,0,4.5,286,https://youimg1.c-ctrip.com/target/0102q120009dlg1552728.jpg
三亚河,Sanya River,1416926,13662511,18.261008637915253,109.5059104469059,河流,三亚人的母亲河,0.0,0,4.5,157,https://youimg1.c-ctrip.com/target/1A0w190000017lcx4C7D7.jpg
三亚热带雨林广场,Sanya Tropical Rainforest Square,1833249,24652475,18.219649,109.515901,广场,形似年轮状的热带雨林广场,0.0,0,4.6,109,https://youimg1.c-ctrip.com/target/0106d1200085gqsun8EF3.jpg
南天一柱,,2028323,31660361,18.296526,109.345777,岩石,形似双桅帆，屹立不倒,0.0,0,4.5,144,https://youimg1.c-ctrip.com/target/0103y120008wv8lbi9CBF.jpg
情人桥,Lover's Bridge,122780,10539605,18.313252,109.762168,桥,与爱人执手走在木桥上,0.0,0,4.6,154,https://youimg1.c-ctrip.com/target/0105k120008r11ht77F02.jpg
亚龙湾海底世界PADI潜水中心,SEA WORLD DIVING CENTER,130843319,130843319,18.233396441537014,109.65701113579944,室内潜水,,0.0,0,5.0,7,https://youimg1.c-ctrip.com/target/0101j120008y9zdp6545F.jpg
美丽之冠文化会展中心,Beautiful Crown Culture Exhibition Center,55822,10758437,18.255367747930993,109.5196327182751,现代建筑,众多国际赛事的举办地,0.0,0,4.4,155,https://youimg1.c-ctrip.com/target/100v1f000001h1bgkC16C.jpg
海上丝绸之路水上大剧场,Haishang Sichouzhilu Shuishang Da Theater,1788526,23868204,18.30855113955667,109.50485511432544,剧场/剧院,水陆空结合的感官盛宴,0.0,0,4.7,122,https://youimg1.c-ctrip.com/target/10021f000001gxchtB58C.jpg
崖州古城,Yazhou Ancient City,3229,75995,18.370599458336446,109.16591202217298,古城古镇,游览崖州学宫、古城门,0.0,0,4.0,176,https://youimg1.c-ctrip.com/target/10031f000001gs1p5C456.jpg
京润珍珠博物馆,Hainan Jingrun Pearl Museum,48970,82749,18.301427,109.440115,博物馆,我国第一家大型珍珠博物馆,0.0,0,4.0,145,https://youimg1.c-ctrip.com/target/100q1f000001grkkr7814.jpg
七仙岭温泉国家森林公园,Qixianling (Seven Fairies Ridge) Hot Spring National Forest Park,145186,10521117,18.699866,109.69765,山岳|森林|4A景区,探索七仙岭奇峰泡惬意温泉,0.0,0,4.6,984,https://youimg1.c-ctrip.com/target/100u1f000001gq8zz34BD.jpg
图腾柱,Totem Pole,1416711,13659412,18.230173,109.645402,雕塑雕像,大型环境艺术图腾柱,0.0,0,4.6,103,https://youimg1.c-ctrip.com/target/0101c120009exsxae06A7.jpg
观海长廊,The Sea Viewing Corridor,1714659,22867373,18.314114,109.768393,海滨,沿木走廊欣赏绝美海景,0.0,0,4.7,94,https://youimg1.c-ctrip.com/target/01044120008p100h439C6.jpg
呆呆岛,Daidai Island,4993360,56212173,18.385503239483693,109.98937734162757,海滨|岛屿/半岛,网红小清新拍照地,0.0,0,4.5,784,https://youimg1.c-ctrip.com/target/10060w000000kcelu6A4E.jpg
海棠广场,Haitang Square,122765,10539590,18.316105,109.731898,广场,视野开阔的沿海观景点,0.0,0,4.6,93,https://youimg1.c-ctrip.com/target/100l1f000001gqhrs323A.jpg
临春岭森林公园,Linchunling Forest Park,1832176,24651296,18.261850252374266,109.52495586392962,城市公园,开放式公益性森林公园,0.0,0,4.7,113,https://youimg1.c-ctrip.com/target/0104d120009cuen6cC4BF.jpg
不二法门,Buer Means,1416952,13662576,18.301571698953172,109.2095871176729,文化旅游区,南北朝时期建筑风格,0.0,0,4.5,89,https://youimg1.c-ctrip.com/target/100f1f000001gq96o207B.jpg
三亚妈祖庙,Mazu Temple of Sanya,131210613,131210613,18.312077,109.76569,城市地标|宗教类场所,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0ww6y12000977mk1tF695.jpg
金龟探海,Jinguitanhai Rock,1416832,13659567,18.308115168930904,109.7706008400825,岩石,天然形成的巨石,0.0,0,4.6,82,https://youimg1.c-ctrip.com/target/100n10000000o37vz78F9.jpg
落笔洞,Luobi (Hanging Paint Brushes) Cave,3223,75989,18.330246106711634,109.54780075828202,地质地貌|洞穴,石刻较多的石灰岩溶洞,0.0,0,4.0,93,https://youimg1.c-ctrip.com/target/0102x120009dbsgyf7710.jpg
崖州中心渔港,Yazhou Central Fishing Port,1416918,13662504,18.361443359379464,109.12822476757826,港口港湾,领略渔舟唱晚之壮美,0.0,0,4.4,85,https://youimg1.c-ctrip.com/target/10031b000001apisxE37B.jpg
锦母角,Jinmujiao Cape,55826,85547,18.158583,109.577983,灯塔|海滨,,0.0,0,3.9,85,https://youimg1.c-ctrip.com/target/01056120009dm48gxBF8F.jpg
凤凰花海,Fenghuang Flower Sea,1416667,13656757,18.327011,109.691823,花海,欣赏冬季的千亩花海,0.0,0,4.3,77,https://youimg1.c-ctrip.com/target/0100u1200092lp6b5DF14.jpg
长寿谷,Longevity Valley,1416803,13659534,18.29804215812328,109.20341036171692,文化旅游区,铜制“无量寿佛”景观,0.0,0,4.5,92,https://youimg1.c-ctrip.com/target/10031f000001grzpf4ABF.jpg
三十三观音堂,Sanshisan Shuri Kannondo Temple,122763,10539588,18.29220375007525,109.20557306395307,寺庙|雕塑雕像,规模宏大的三十三观音群像,0.0,0,4.6,72,https://youimg1.c-ctrip.com/target/100s1f000001gx68iE3EC.jpg
大东海旅游区-沙滩躺椅区,"Beach Lounge Area, Dadonghai Tourist Area",4598171,51716646,18.220643338968753,109.52180910386204,沙滩,,0.0,0,4.6,74,https://youimg1.c-ctrip.com/target/100t1f000001gqcy885B1.jpg
兰花谷,Lanhua Valley,1714745,22867359,18.2544080125192,109.63111103440478,山岳|森林,展现原生态热带雨林景观,0.0,0,4.4,68,https://youimg1.c-ctrip.com/target/0105s120008s7dyncE819.jpg
三亚学院,Sanya University,1416719,13659553,18.325148,109.55626,学府,依山傍水的三亚学院,0.0,0,4.5,67,https://youimg1.c-ctrip.com/target/0101s1200092lru3aF033.jpg
小月湾,Little Moon Bay,136436,98001,18.292762527489053,109.16256984486031,海滨|沙滩,浪漫宁静的原生态海湾,0.0,0,4.2,68,https://youimg1.c-ctrip.com/target/1A0r1900000172yogCF7B.jpg
生命井,Well of Life,1416856,13662421,18.31285802034386,109.76416470484776,泉,,0.0,0,4.5,56,https://youimg1.c-ctrip.com/target/fd/tg/g1/M0B/E5/C4/CghzfVVEy5KALPWeAAGeTFYDFr0502.jpg
三亚城市公园,Sanyachengshi Park,2042846,31675049,18.256080627441406,109.50782775878906,城市公园,城市绿肺，紧靠三亚河,0.0,0,4.8,55,https://youimg1.c-ctrip.com/target/010381200092lpez4562A.jpg
小洞天,Xiaodongtian House,1416833,13659589,18.295905728992324,109.15738000246886,海滨|沙滩,山景海景相得益彰,0.0,0,4.3,55,https://youimg1.c-ctrip.com/target/100t0z000000njbggADD1.jpg
十一届亚运会南端点火台,Southern Tip Fire Station of the Asian Games,3221,75987,18.29403043966048,109.35772877663744,现代建筑,,0.0,0,4.0,51,https://youimg1.c-ctrip.com/target/tg/922/522/965/0c025cb0f6524450bbe737ea36cadf11.jpg
龙仔岛,,128429540,128429540,18.23650806244941,109.65444007090767,户外潜水|岛屿/半岛,,0.0,0,5.0,47,https://youimg1.c-ctrip.com/target/0103l120009a0amb7BEE5.jpg
牛王岛,Niuwang Island,1416763,13659502,18.225421416619767,109.36652814597508,岛屿/半岛|沙滩,风光迷人的原生态小岛,0.0,0,4.4,70,https://youimg1.c-ctrip.com/target/10051d000001elljq92CD.jpg
非诚勿扰II试婚房,"""If You Are the One 2"" Shooting Place",1714871,22867360,18.251195925688805,109.64126411846884,度假村,《非诚勿扰II》取景地,0.0,0,4.3,49,https://youimg1.c-ctrip.com/target/0105r120008s7dwmu4C3E.jpg
大东海海水浴场,Dadong Sea Bathing Beach,69412984,69412984,18.220647,109.526256,沙滩,,0.0,0,4.5,42,https://youimg1.c-ctrip.com/target/010011200082nbg0eF9D3.jpg
东岸湿地公园,Dong'an Wetland Park,2046290,31678527,18.284974658751942,109.51130941808384,城市公园,,0.0,0,4.7,42,https://youimg1.c-ctrip.com/target/0106q120009dlxrjfC203.jpg
月川桥广场,Yuechuanqiao Square,2043389,31675616,18.265918731689453,109.50202941894531,广场,,0.0,0,4.7,36,https://youimg1.c-ctrip.com/target/100r1f000001goonv66EA.jpg
槟榔河,Binglang River,1413527,13471341,18.31185681892296,109.47865027923417,文化旅游区,,0.0,0,4.2,36,https://youimg1.c-ctrip.com/target/100v11000000r1kn6301A.jpg
南湾猴岛生态旅游区,Nanwan Monkey Island Ecological Scenic Spot,5712183,97177308,18.410165907561097,109.97076704578798,海滨|4A景区|动物园|岛屿/半岛,,0.0,0,4.4,237,https://youimg1.c-ctrip.com/target/0104h1200082shr5i2D2D.jpg
海棠湾后海冲浪基地,,118822216,118822216,18.270004640141632,109.7264934932822,冲浪,,0.0,0,4.5,35,https://youimg1.c-ctrip.com/target/0102i120008lah6n983C1.jpg
三亚牛车湾,Niuche Bay,138099,99278,18.27076,109.51378,海滨|沙滩,弯月状的海湾,0.0,0,4.2,40,https://youimg1.c-ctrip.com/target/01040120009cyydbi1343.jpg
三亚市图书馆,Sanya Library,2031065,31663127,18.252763781272897,109.5201116051078,,,0.0,0,4.7,32,https://youimg1.c-ctrip.com/target/0105q120009dm2xs94F81.jpg
情人桥,Lover Bridge,5701338,79188509,18.24406101895692,109.50940830395966,桥,,0.0,0,4.7,35,https://youimg1.c-ctrip.com/target/01046120009dzuxlm32D3.jpg
三亚梦幻星空馆,Sanya Fantasy Starry Sky Pavilion,5539382,61913561,18.24233,109.50611,特色体验,,0.0,0,4.5,31,https://youimg1.c-ctrip.com/target/100f14000000x3wyv0688.jpg
北纬18°天街,Beiwei 18 ° Tian Street,1714843,22867364,18.251981633477982,109.64236229261617,特色街区,游览热带风情建筑,0.0,0,4.5,30,https://youimg1.c-ctrip.com/target/0105r120008s7ed8b6578.jpg
崖州湾,Yazhou Bay,122773,10539598,18.346566,109.056265,峡湾海峡,感受崖州湾历史与底蕴,0.0,0,4.6,45,https://youimg1.c-ctrip.com/target/10061f000001gqvv39F54.jpg
沧海楼,Canghai Tower,2029162,31661199,18.251222324053757,109.64251534074599,历史建筑,,0.0,0,4.5,27,https://youimg1.c-ctrip.com/target/010011200083hchhq3C27.jpg
三亚河鸟类自然保护区,Sanya River Birds Nature Reserve,1833248,24652474,18.272129,109.497121,自然保护区,白鹭等鸟类的绿色家园,0.0,0,4.7,28,https://youimg1.c-ctrip.com/target/10071d000001emvivE08C.jpg
临春河公园,Linchunhe Park,2043605,31675814,18.25783950092253,109.51496158201063,城市公园,,0.0,0,4.8,27,https://youimg1.c-ctrip.com/target/0103y120008h3r9z62CAC.jpg
毛公山,Maogong Mountain,3232,75998,18.557823,109.312762,山岳,群峰起伏，山水互相辉映,0.0,0,4.2,34,https://youimg1.c-ctrip.com/target/10041f000001gp9nnA1C5.jpg
南海龙王别院,House of Dragon King of the South Sea,1417078,13665032,18.297613383826793,109.15667915383797,道观,供奉有南海龙王原身像,0.0,0,4.3,24,https://youimg1.c-ctrip.com/target/10010d0000006tuuk9E3B.jpg
航通扑克吧,,143321,10530804,18.234731674194336,109.62996673583984,娱乐中心|现代建筑,,0.0,0,3.7,25,https://youimg1.c-ctrip.com/target/tg/026/534/197/a12554ab708845c396a07d3831883696.jpg
蝴蝶谷,Butterfly Valley,2026481,31658491,18.237159426197685,109.65351884994479,森林,植被种类丰富多样,0.0,0,4.5,23,https://youimg1.c-ctrip.com/target/0103h120008f4qiwfA408.jpg
南山小月湾,Nanshan Xiaoyue Bay,1417026,13662631,18.292762527489053,109.16256984486031,海滨,热带滨海风光胜景,0.0,0,4.6,24,https://youimg1.c-ctrip.com/target/010441200087dhcmy95C0.jpg
欢乐岛儿童游乐园,,2017391,30803124,18.236403461150267,109.50660458296065,儿童乐园,,0.0,0,4.7,22,https://youimg1.c-ctrip.com/target/100e1f000001gt2ssF3FF.jpg
三亚红树林公园,Sanya Hongshulin Park,4583615,51633576,18.254585,109.507896,河流|自然保护区|森林,游览红树林保护区,0.0,0,4.9,21,https://youimg1.c-ctrip.com/target/01043120009ctg8umF7D6.jpg
夏日美食广场,Xiarimeishi Square,4592537,51710573,18.223406242496115,109.52386387686424,特色街区,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0ww0o12000948imtiB084.jpg
日月石,Sun Stone and Moon Stone,5069369,56810125,18.291313,109.34909,岩石,天涯海角的经典景点,0.0,0,4.5,21,https://youimg1.c-ctrip.com/target/0106b120008h3rbvb34A0.jpg
爱情石,Love Stone,4583658,51633695,18.291089423976974,109.34894017184027,岩石,承载爱情寄语的石头,0.0,0,4.6,21,https://youimg1.c-ctrip.com/target/100r18000001484nv4D9E.jpg
海判南天石,Haipan Nantian Stone,4583657,51633690,18.29576977151102,109.34658051661313,古迹,古朴苍劲的质感,0.0,0,4.2,19,https://youimg1.c-ctrip.com/target/100p1d000001ei86pFA2D.jpg
梦幻谷,Meng Huan Gu,1417067,13664969,18.441629,109.652736,瀑布,登栈道观瀑布,0.0,0,4.5,60,https://youimg1.c-ctrip.com/target/fd/tg/g2/M09/AE/5F/CghzgFUM9bqAUOAdAAWgzeO8c8c810.jpg
