名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片
台湾领导人办公大楼,Presidential Office Building,139333,100279,25.040374303543256,121.51230540711948,历史建筑,,0.0,0,4.4,432,https://youimg1.c-ctrip.com/target/0101i120008jq0ejt6B70.jpg
宁夏夜市,Ningxia Night Market,123151,10539668,25.055550585778935,121.51528644608126,特色街区,各色传统小吃齐聚道路中央,0.0,0,4.4,500,https://youimg1.c-ctrip.com/target/100p0500000011o8mA91C.jpg
野柳地质公园,Yehliu Geopark,67556,88560,25.206464778990256,121.69042702388852,地质地貌,海岬狭长，奇石遍布,0.0,0,4.6,1473,https://youimg1.c-ctrip.com/target/100v0s000000hsolk0B83.jpg
淡水老街,Tamsui Old Street,67968,88672,25.169103929893065,121.44184051210732,特色街区,参观老建筑品尝老牌美食,0.0,0,4.4,729,https://youimg1.c-ctrip.com/target/100b1f000001gsm6lC5C0.jpg
松山文创园区,Songshan Cultural and Creative Park,147594,10523535,25.043850774793345,121.56064138614316,创意园区,体验文创活动逛文艺小店,0.0,0,4.6,360,https://youimg1.c-ctrip.com/target/fd/tg/g4/M0B/72/67/CggYHFY7FqmAAwhJAAf3XJWWT2Y476.jpg
诚品书店（信义店）,Eslite Bookstore (Xinyi location),142459,10524267,25.03971949246986,121.56564727055229,,台北文化代表地,0.0,0,4.5,512,https://youimg1.c-ctrip.com/target/100p10000000oibdaD026.jpg
大安森林公园,Daan Park,147167,10523108,25.032435,121.5349054,森林,台北“都市之肺”,0.0,0,4.6,155,https://youimg1.c-ctrip.com/target/fd/tg/g4/M05/6F/4C/CggYHVY7CBWAK2qoADnqB1BzH48561.jpg
华山1914文化创意产业园区,Huashan 1914 Creative Park,144794,10520725,25.0441449,121.5293476,创意园区,台北酒厂改造的艺术园区,0.0,0,4.6,244,https://youimg1.c-ctrip.com/target/10071f000001h6zk780D1.jpg
台湾大学,National Taiwan University,144770,10520701,25.017395566411345,121.53974026154805,学府,台湾政治文化名人的摇篮,0.0,0,4.7,390,https://youimg1.c-ctrip.com/target/100i1f000001gp1jb836A.jpg
迪化街,Dihua Street,19893,10524143,25.0585055,121.5095956,特色街区,台湾著名南北货市场,0.0,0,4.5,161,https://youimg1.c-ctrip.com/target/10090y000000mestq4E2F.jpg
袖珍博物馆,Miniatures Museum of Taiwan,144773,10520704,25.050219760971693,121.536305635362,博物馆,袖珍展品精雕细琢栩栩如生,0.0,0,4.7,329,https://youimg1.c-ctrip.com/target/100u1f000001gqamj946C.jpg
台北市立图书馆 北投分馆,Taipei Public Library Beitou Branch,147170,10523111,25.1363111,121.5063052,,,0.0,0,4.5,531,https://youimg1.c-ctrip.com/target/100q0y000000mdr4i6663.jpg
渔人码头,Tamsui Fisherman's Wharf,81277,10758653,25.18299500620333,121.41068286113624,港口港湾,傍晚欣赏浪漫夕照,0.0,0,4.6,678,https://youimg1.c-ctrip.com/target/100s1f000001gx701EFF3.jpg
永康街,Yongkang Street,139364,100304,25.030769307574456,121.5295279294478,特色街区,一次尝遍台湾地道美食,0.0,0,4.4,311,https://youimg1.c-ctrip.com/target/fd/tg/g4/M0B/73/14/CggYHFY7IaGAZ7ddACVnca2cNc4174.jpg
师大夜市,Normal University Night Market,136522,98081,25.02462482610904,121.52933604910822,特色街区,学生为消费群体价格实惠,0.0,0,4.3,363,https://youimg1.c-ctrip.com/target/100d1f000001gorab4884.jpg
北投温泉博物馆,Beitou Hot Spring Museum,109810,10530509,25.1366919,121.50714870000002,博物馆,了解北投温泉的历史,0.0,0,4.5,276,https://youimg1.c-ctrip.com/target/100b1f000001gsokj2A73.jpg
台北市立儿童新乐园,Taipei Children's Amusement Park,1710365,22846533,25.0972351,121.514951,儿童乐园,小朋友喜爱的丰富游乐项目,0.0,0,4.7,64,https://youimg1.c-ctrip.com/target/10051f000001gssls7034.jpg
台北孔庙,Taipei Confucius Temple,56760,85919,25.0726236,121.5163598,祠堂,台北官方孔庙,0.0,0,4.3,102,https://youimg1.c-ctrip.com/target/fd/tg/g2/M09/2E/C0/CghzgFW2KySABjWWACpfDqAsFf4169.jpg
自由广场,Liberty Square Arch,146933,10522872,25.036693263926793,121.51763687773744,广场,假日休闲的好去处,0.0,0,4.5,345,https://youimg1.c-ctrip.com/target/100p1f000001gpfdcD291.jpg
九份,Jiufen,67557,88561,25.109666892647603,121.8430854672042,特色街区,电影《悲情城市》取景地,0.0,0,4.3,992,https://youimg1.c-ctrip.com/target/100t0g0000007ru93F679.jpg
台北小巨蛋,Taipei Arena,62198,10758481,25.0513848,121.54974140000002,体育场馆,演唱会热门场所,0.0,0,4.4,239,https://youimg1.c-ctrip.com/target/0100g120009dzett785DB.jpg
台北市立美术馆,Taipei Fine Arts Museum,19885,80596,25.072144,121.524683,美术馆,馆藏当代艺术作品,0.0,0,4.6,172,https://youimg1.c-ctrip.com/target/10071f000001h70nm939C.jpg
台北二二八纪念馆,228 Peace Memorial Park,56711,85890,25.040396,121.515564,城市公园,正视历史祈求和平,0.0,0,4.3,170,https://youimg1.c-ctrip.com/target/fd/tg/g2/M08/2E/37/Cghzf1W2KnmAZl-MADoinL5fsZo596.jpg
美丽华百乐园,Miramar Entertainment Park,142458,10548367,25.082928096654896,121.5575930155199,城市地标|摩天轮,台湾第二高摩天轮,0.0,0,4.6,163,https://youimg1.c-ctrip.com/target/0102t120009f3yju4BF0F.jpg
剥皮寮历史街区,Bopiliao Historical Block,144786,10520717,25.03687208855178,121.50199459884377,特色街区,电影《艋舺》取景地,0.0,0,4.3,177,https://youimg1.c-ctrip.com/target/100g1f000001gqx28F1DF.jpg
九份老街,Jiufen Old Street,135176,96936,25.109666892647603,121.8430854672042,特色街区,凝固了旧时光的山城老街,0.0,0,4.5,809,https://youimg1.c-ctrip.com/target/10081c000001d78rwA520.jpg
象山,Xiang Mountain,144768,10520699,25.027229929089486,121.5765085979445,山岳,登山拍摄台北101大楼,0.0,0,4.5,172,https://youimg1.c-ctrip.com/target/100k0z000000nj48a3F22.jpg
淡水红毛城,Fort San Domingo,139314,100260,25.1754267,121.4329366,历史建筑,清水红砖和闽南红瓦,0.0,0,4.5,289,https://youimg1.c-ctrip.com/target/0103q120009edanpz25B2.jpg
华西街观光夜市,Huaxi Street Night Market,136440,98005,25.0386894,121.49847999999997,特色街区,老店数不胜数的观光夜市,0.0,0,4.4,164,https://youimg1.c-ctrip.com/target/0101d120005w8yqvj5705.jpg
新光三越信义新天地,Shin Kong Mitsukoshi (Xinyi Place),136567,98113,25.0396194458008,121.566879272461,现代建筑,地标性血拼天堂,0.0,0,4.5,222,https://youimg1.c-ctrip.com/target/100m0x000000lnelt3564.jpg
Shifen Old Street,Shifen Old Street,1508198,18119246,25.0426687,121.7766757,特色街区,,0.0,0,4.5,499,https://youimg1.c-ctrip.com/target/10021f000001gxbp06CDB.jpg
台湾博物馆,National Taiwan Museum,144833,10520764,25.042754,121.515034,博物馆,来馆必看三大镇馆之宝,0.0,0,4.6,117,https://youimg1.c-ctrip.com/target/100a1f000001grm980496.jpg
台北霞海城隍廟,Taipei Xiahai City God Temple,144781,10520712,25.0556493,121.5101441,道观,庙里月老十分灵验,0.0,0,4.3,66,https://youimg1.c-ctrip.com/target/100k0l000000culsaCD92.jpg
台湾历史博物馆,Museum of History,19886,80597,25.03146265360942,121.51133394883566,博物馆,以中原文物为主的博物馆,0.0,0,4.6,113,https://youimg1.c-ctrip.com/target/fd/tg/g4/M03/FB/01/CggYHVZin_aALYMAAAFCiDP1vhA866.jpg
台北植物园,Taipei Botanical Garden,144827,10520758,25.03182026551997,121.50937349297766,植物园,,0.0,0,4.5,65,https://youimg1.c-ctrip.com/target/100u0d0000006ujsd093A.jpg
情人桥,Lover's Bridge,147959,10523900,25.1831101,121.4108448,桥,,0.0,0,4.4,154,https://youimg1.c-ctrip.com/target/100k0u000000jlc174F2F.jpg
台北當代藝術館 MoCA TAIPEI,Museum of Contemporary Art Taipei,1413001,13452220,25.0507359,121.5191301,,红砖建筑外观有丰富展览,0.0,0,4.6,94,https://youimg1.c-ctrip.com/target/fd/tg/g4/M0A/6E/D9/CggYHlY7G5WADZp_ACO2ub0YKYs144.jpg
临江街夜市(通化夜市),Linjiang Street Night Market (Tonghua Night Market),136453,98017,25.030267103895916,121.55414424757477,特色街区,近200个摊位的平价夜市,0.0,0,4.4,126,https://youimg1.c-ctrip.com/target/100t0z000000nhmcq5021.jpg
少帅禅园,Shaoshuai Zen Garden,79348,10559311,25.138573,121.513748,历史建筑|名人故居,少将张学良的幽禁地,0.0,0,4.4,109,https://youimg1.c-ctrip.com/target/fd/tg/g4/M08/70/1C/CggYHVY7Fe-AV3SJABOZSnSIa9c584.jpg
木栅指南宫,Chih Nan Temple (Zhinan Temple),30001,10354603,24.97857,121.58704,寺庙,台北地区的道教圣地,0.0,0,4.3,53,https://youimg1.c-ctrip.com/target/10060d0000006ujplAF29.jpg
小油坑桥,Xiaoyoukeng Visitor Center,67582,88568,25.17590019999999,121.5442355,火山,,0.0,0,4.2,114,https://youimg1.c-ctrip.com/target/tg/733/500/035/f3761a9d701c41af894f34a6116e1c25.jpg
至善园,Zhishan Garden,132679,94700,25.1011409759521,121.549491882324,园林花园,,0.0,0,4.5,102,https://youimg1.c-ctrip.com/target/100m12000000s8f6lEBC1.jpg
四四南村眷村文物馆,Sisinancun Quancun Museum,1710456,22846545,25.031452,121.56179,历史建筑|博物馆,展示台湾独特的眷村文化,0.0,0,4.5,48,https://youimg1.c-ctrip.com/target/fd/tg/g4/M0A/70/5A/CggYHVY7GduAbllEAB1Jv3_P_KI219.jpg
中山堂,Taipei Zhongshan Hall,139330,100276,25.0432,121.51004,历史建筑,,0.0,0,4.5,99,https://youimg1.c-ctrip.com/target/tg/031/059/004/3f82db6e202f45d3a90329678196c617.jpg
新生公园,Xinsheng Park Area of Taipei Expo Park,1411721,13382818,25.0708333,121.5313889,城市公园,,0.0,0,4.5,76,https://youimg1.c-ctrip.com/target/10020r000000hh3quC5F3.jpg
林语堂故居,The Lin Yutang House,56784,85928,25.1096504,121.5469453,名人故居,林语堂设计的住所,0.0,0,4.4,100,https://youimg1.c-ctrip.com/target/1003hk124ivobkuxcA1ED.jpg
Pingsi Old Street,Pingsi Old Street,79342,90162,25.0270139,121.7372374,特色街区,,0.0,0,4.3,140,https://youimg1.c-ctrip.com/target/10021f000001gxcabC896.jpg
淡水区,Tamsui,5132818,58271663,25.1719805,121.4433706,河流,,0.0,0,4.7,25,https://youimg1.c-ctrip.com/target/0102r1200092lv1br1A89.jpg
淡水河,Tamsui River,1788461,23866567,25.1117431,121.4581599,河流,,0.0,0,4.6,47,https://youimg1.c-ctrip.com/target/0100g12000870q5cg02C1.jpg
中华民国国家戏剧院,National Theater,144839,10520770,25.035305,121.5181598,剧场/剧院,,0.0,0,4.5,79,https://youimg1.c-ctrip.com/target/fd/tg/g1/M00/C7/7D/CghzflWwsjCAVXqWAEQ20xQzA-A100.jpg
张大千纪念馆,Chang Dai-Ch'ien Residence,1412811,13424702,25.10272220300011,121.55513024582994,纪念馆,,0.0,0,4.4,65,https://youimg1.c-ctrip.com/target/100q0c000000641haE086.jpg
Shifen Waterfall,Shifen Waterfall,1700192,20905999,25.0489711,121.7874553,瀑布,,0.0,0,4.4,113,https://youimg1.c-ctrip.com/target/100c0l000000cvq455975.jpg
美丽华摩天轮,,2002960,30637274,25.0829174,121.5575804,摩天轮,,0.0,0,4.7,61,https://youimg1.c-ctrip.com/target/100p11000000qua3vF7B4.jpg
深坑老街,Shenkenglao Street,123201,10539707,25.00143576694568,121.6141712974816,特色街区,保留了许多老建筑的老街区,0.0,0,4.6,54,https://youimg1.c-ctrip.com/target/0102j120009ed87n4DDDD.jpg
台湾科学教育馆,Taiwan Science Education Center,1412871,13425894,25.09623,121.516655,展览馆,,0.0,0,4.2,33,https://youimg1.c-ctrip.com/target/350h16000000z0rdl959A.jpg
台北天后宫,Tianhou Temple,1412884,13426345,25.0427953,121.5063267,妈祖庙,,0.0,0,4.4,70,https://youimg1.c-ctrip.com/target/1A0q14000000vuy87BD54.jpg
侯硐,Houtong Cat Village,147172,10523113,25.0869527,121.8274974,,质朴山城爱猫人士的天堂,0.0,0,4.3,262,https://youimg1.c-ctrip.com/target/1A0g13000000vbz5qAF1D.jpg
平溪村,Pingsi Village,123211,92920,25.02530696217579,121.73881903290794,,体验平溪放天灯,0.0,0,4.2,82,https://youimg1.c-ctrip.com/target/100a0l000000cu01c76B7.jpg
台北市立天文科学教育馆,Taipei Astronomical Museum,1412867,13425886,25.09578,121.51834,展览馆,遨游外太空探索宇宙秘密,0.0,0,4.6,30,https://youimg1.c-ctrip.com/target/fd/tg/g5/M00/52/3E/CggYsFafQH-AAKQ4AAHMHirD2m4934.jpg
台北故宫博物院图书文献馆,Taipei Palace Museum Library and Literature Museum,1788452,23866568,25.102361594571402,121.5485964615127,,,0.0,0,4.4,47,https://youimg1.c-ctrip.com/target/0100s120005wduxdq597A.jpg
兰阳博物馆,Lanyang Museum,144775,10520706,24.8686102670379,121.83273768397073,博物馆,建筑与自然融为一体,0.0,0,4.4,65,https://youimg1.c-ctrip.com/target/010561200085blxvp8C6B.jpg
西門紅樓,The Red House,1413021,13452276,25.0420139,121.5068592,创意园区,,0.0,0,4.4,46,https://youimg1.c-ctrip.com/target/fd/tg/g2/M00/2D/E8/CghzgVW2KhCAbE__AIQVQSGxTT0449.jpg
法鼓山农禅寺,Nung Chan Monastery,1694129,18700371,25.122887,121.49562,寺庙,,0.0,0,4.7,25,https://youimg1.c-ctrip.com/target/10070v000000k66159984.jpg
阳明书屋,Yangming Shuwu,123214,92923,25.1616276,121.5389376,历史建筑,,0.0,0,4.2,51,https://youimg1.c-ctrip.com/target/tg/641/399/955/7fbe38484a3d406aa2d5597c4be45c9d.jpg
擎天岗,Qingtiangang Grassland,1833083,24652298,25.1672287,121.5742111,草原,放松身心的好去处,0.0,0,4.6,41,https://youimg1.c-ctrip.com/target/100w0v000000jvrta47B9.jpg
国军历史文物馆,Armed Forces Museum,1411249,13345868,25.03934,121.508277,博物馆|展览馆,欣赏珍贵文物了解历史,0.0,0,4.4,34,https://youimg1.c-ctrip.com/target/10010q000000gzogkBAD4.jpg
草山行馆,Grass Mountain Chateau,1411251,13345852,25.154278,121.5381154,历史建筑,观优美风景品读历史意义,0.0,0,4.5,45,https://youimg1.c-ctrip.com/target/tg/436/555/987/b79c79b733464b739d96f92bccea9bfd.jpg
基隆庙口,Keelung Miaokou Night Market,123306,92962,25.12819480896,121.743309020996,特色街区,,0.0,0,4.4,106,https://youimg1.c-ctrip.com/target/0103w120009f2tjgs8862.jpg
士林慈诚宫,Shilin Cixian Temple,1710294,22846549,25.0894903,121.5246627,寺庙,,0.0,0,4.4,30,https://youimg1.c-ctrip.com/target//100nhk1150jf4fu2oF1A9.jpg
钱穆故居,Ch'ien Mu House,1412825,13425830,25.0941591,121.5479337,名人故居,国学迷不可错过的景点,0.0,0,4.5,53,https://youimg1.c-ctrip.com/target/0ww5o12000946hdrfD47A.jpg
台北探索馆,Discovery Center of Taipei,144791,10520722,25.0375241,121.5638158,展览馆,,0.0,0,4.4,65,https://youimg1.c-ctrip.com/target/10070h0000008vx4006BC.jpg
乌来区,Wulai District,123305,92961,24.8663721,121.5497801,,瀑布有“云来之龙”的美称,0.0,0,4.6,77,https://youimg1.c-ctrip.com/target/0102l120009fhq8jc1E9C.jpg
黄金瀑布,Golden Waterfall,123176,10539687,25.117136939230203,121.86150143500575,瀑布,,0.0,0,4.2,130,https://youimg1.c-ctrip.com/target/01062120009eh23nx7241.jpg
七星山,Cising Mountain,1412829,13425750,25.1708333,121.5533333,山岳,,0.0,0,4.6,38,https://youimg1.c-ctrip.com/target/100w0r000000gvz9d3794.jpg
台北市立儿童育乐中心,Taipei Children's Recreation Center,1412830,13425754,25.0750389,121.5213317,儿童乐园,设施完善的儿童乐园,0.0,0,4.5,30,https://youimg1.c-ctrip.com/target/fd/tg/g1/M07/72/DC/CghzfVT2P3mAJSB4AACok1w0i5A569.jpg
五峰旗瀑布,Wufengqi Waterfall,1413651,13484781,24.82612,121.76347,瀑布,,0.0,0,4.2,21,https://youimg1.c-ctrip.com/target/1A0f14000000wu2sg990B.jpg
梦幻湖,Dream Lake,123342,92978,25.16687852204943,121.56029432945024,湖泊,夏季湖面碧波荡漾,0.0,0,4.2,37,https://youimg1.c-ctrip.com/target/10040h00000094f3s4F77.jpg
猫空杏花村,Singhua Garden,123216,92925,24.9689746,121.5765882,园林花园,,0.0,0,4.2,38,https://youimg1.c-ctrip.com/target/1A0913000000uj91x3AF8.jpg
胡适纪念馆,Hu Shih Memorial Hall,1412821,13425734,25.0405722,121.6161889,纪念馆,胡适先生纪念馆,0.0,0,4.5,37,https://youimg1.c-ctrip.com/target/tg/638/828/906/e319597de7784e3e8b676cadc0b70273.jpg
猫空观光茶园,Maokong Sightseeing Tea Garden,1832454,24651612,24.969788,121.5978809,茶园,,0.0,0,4.5,35,https://youimg1.c-ctrip.com/target/1A0i1e000001evdvq8A50.jpg
苏荷儿童美术馆,Taipei Children's Art Museum,1412791,13424370,25.117781,121.524658,美术馆,各馆主题分明开拓孩子视野,0.0,0,4.2,23,https://youimg1.c-ctrip.com/target/tg/377/502/026/f157028479fb4aa294d26b3d966473c4.jpg
青田七六,QingTian 76,1833068,24652252,25.028044165376574,121.53254720387365,历史建筑|古迹,,0.0,0,4.4,38,https://youimg1.c-ctrip.com/target/100m0u000000jcf0eD7D1.jpg
新北市立黄金博物馆,New Taipei City Government Gold Museum,147957,10523898,25.1061358,121.8596365,博物馆,学习金瓜石的历史与文化,0.0,0,4.3,196,https://youimg1.c-ctrip.com/target/fd/tg/g2/M07/14/E2/CghzgVVJ2DSAdy7lADUSC6B4eGk284.jpg
绮丽珊瑚博物馆,Chii Lih Coral Museum - Taitung,1832994,24652155,25.09977316943838,121.5498176344619,博物馆,,0.0,0,4.3,34,https://youimg1.c-ctrip.com/target/100n190000015wul7A7C5.jpg
忠孝东路,Zhongxiao Road,139332,100278,25.041482925415,121.548149108887,特色街区,,0.0,0,4.8,31,https://youimg1.c-ctrip.com/target/100o1f000001gp51dCF0C.jpg
梅庭,Plum Garden,1694121,18700363,25.1369293,121.50876509999999,古迹,,0.0,0,4.5,27,https://youimg1.c-ctrip.com/target/fd/tg/g3/M0B/67/21/CggYGVY7E3iAfn2tAC4STzFvOmg234.jpg
和平岛滨海公园,Heping Island Park,63969,87607,25.1617376,121.7644664,城市公园|岩石|海滨|湿地,,0.0,0,4.4,80,https://youimg1.c-ctrip.com/target/10060l000000csz4l8CDE.jpg
富锦街,Fujin Street,1791248,24048356,25.0606207,121.5590367,特色街区,台北有名老街,0.0,0,4.6,35,https://youimg1.c-ctrip.com/target/100n0v000000jyu133354.jpg
筠园,Teresa Teng Memorial park,79305,90153,25.248038149177574,121.60126288966339,雕塑雕像|陵园,,0.0,0,4.3,70,https://youimg1.c-ctrip.com/target/100m0a0000004mnjvA5F9.jpg
告白巷,Confession Lane,1412828,13425746,25.1339634,121.5036392,特色街区,五月天的阿信初恋告白地,0.0,0,4.3,33,https://youimg1.c-ctrip.com/target/1A0o170000011tj96B6E9.jpg
武昌街,Wuchang Street,1694156,18700398,25.044945,121.505943,特色街区,,0.0,0,4.4,29,https://youimg1.c-ctrip.com/target/10030q000000goi4a969F.jpg
温州街,Wenzhou Street,1411742,13384470,25.022605,121.5332326,特色街区,舒适、文艺的街区,0.0,0,4.3,28,https://youimg1.c-ctrip.com/target/fd/tg/g3/M03/67/90/CggYGVY7GuKAJYRZACbHIpWTxk8407.jpg
翡翠湾,Green Bay,1793638,24165184,25.1893216,121.6828218,沙滩,,0.0,0,4.4,25,https://youimg1.c-ctrip.com/target/100r0r000000goczy974C.jpg
宜兰几米广场,Yilan Jimmy Park,1413646,13484765,24.75282949999999,121.7570809,广场,,0.0,0,4.5,198,https://youimg1.c-ctrip.com/target/1A0f1900000181g1u814E.jpg
复兴南路二段,Fuxing South Road,1791237,24048362,25.027216,121.5435516,特色街区,老牌餐厅聚集地,0.0,0,4.6,25,https://youimg1.c-ctrip.com/target/fd/tg/g5/M00/54/57/CggYsFafTamAa7GVAAIq4mgi_3s937.jpg
小白宫,Tamsui Customs Officer's Residence ( Little White House),123223,92932,25.174135,121.43635,历史建筑,,0.0,0,4.3,50,https://youimg1.c-ctrip.com/target/100b0l000000ctaod2476.jpg
法鼓山,Dharma Drum Mountain,84910,90335,25.23978415910579,121.6150021615271,寺庙,颇具影响力的佛教道场,0.0,0,4.3,46,https://youimg1.c-ctrip.com/target/100f0g0000007nezj8B62.jpg
大龙峒保安宫,Dalongdong Baoan Temple,56783,85927,25.0731088,121.5155703,道观,台北市区重要信仰之一,0.0,0,4.3,67,https://youimg1.c-ctrip.com/target/100k080000003iti4FD6F.jpg
昇平戲院,Shengping Theater,135174,10758908,25.1087258,121.8434107,历史建筑|剧场/剧院,仿巴洛克式风格老戏院,0.0,0,4.2,139,https://youimg1.c-ctrip.com/target/fd/tg/g5/M07/39/FD/CggYsVb7L5mAX6GEAAIelOHMg6o724.jpg
大溪老街,Daxi Old Street,145965,10521897,24.885194367667708,121.28751711159289,特色街区,,0.0,0,4.5,79,https://youimg1.c-ctrip.com/target/01046120009egrik144BF.jpg
野柳海洋世界,Yehliu Ocean World,1748041,23033894,25.205188039304932,121.6913673049406,水族馆,台湾首座海洋动物表演秀场,0.0,0,4.5,37,https://youimg1.c-ctrip.com/target/10060l000000d2zeu8FE5.jpg
台北市电影主题公园,Taibeishi Dianying Theme Park,1833823,24653022,25.0447182,121.5031916,主题乐园,,0.0,0,4.3,19,https://youimg1.c-ctrip.com/target/1A0613000000tk4rpE30A.jpg
大屯山,Datun Mountain,1710402,22846525,25.1770433,121.52228,山岳,欣赏台北夜景绝佳去处,0.0,0,4.4,30,https://youimg1.c-ctrip.com/target/100g0d0000006uiu80F5D.jpg
林本源园邸,The Lin Family Mansion and Garden,123265,10539734,25.0105225,121.4552843,园林花园,,0.0,0,4.5,42,https://youimg1.c-ctrip.com/target/100h0v000000jqxjs73F3.jpg
小白宫,Tamsui Customs Officer's Residence ( Little White House),123223,92932,25.174135,121.43635,历史建筑,,0.0,0,4.3,50,https://youimg1.c-ctrip.com/target/100b0l000000ctaod2476.jpg
法鼓山,Dharma Drum Mountain,84910,90335,25.23978415910579,121.6150021615271,寺庙,颇具影响力的佛教道场,0.0,0,4.3,46,https://youimg1.c-ctrip.com/target/100f0g0000007nezj8B62.jpg
大龙峒保安宫,Dalongdong Baoan Temple,56783,85927,25.0731088,121.5155703,道观,台北市区重要信仰之一,0.0,0,4.3,67,https://youimg1.c-ctrip.com/target/100k080000003iti4FD6F.jpg
昇平戲院,Shengping Theater,135174,10758908,25.1087258,121.8434107,历史建筑|剧场/剧院,仿巴洛克式风格老戏院,0.0,0,4.2,139,https://youimg1.c-ctrip.com/target/fd/tg/g5/M07/39/FD/CggYsVb7L5mAX6GEAAIelOHMg6o724.jpg
大溪老街,Daxi Old Street,145965,10521897,24.885194367667708,121.28751711159289,特色街区,,0.0,0,4.5,79,https://youimg1.c-ctrip.com/target/01046120009egrik144BF.jpg
野柳海洋世界,Yehliu Ocean World,1748041,23033894,25.205188039304932,121.6913673049406,水族馆,台湾首座海洋动物表演秀场,0.0,0,4.5,37,https://youimg1.c-ctrip.com/target/10060l000000d2zeu8FE5.jpg
台北市电影主题公园,Taibeishi Dianying Theme Park,1833823,24653022,25.0447182,121.5031916,主题乐园,,0.0,0,4.3,19,https://youimg1.c-ctrip.com/target/1A0613000000tk4rpE30A.jpg
河岸留言,Riverside Red House Theater Performance Hall,30257,10354903,25.042056570255156,121.5062570076348,演出,乐团与歌手的演出地,0.0,0,4.0,24,https://youimg1.c-ctrip.com/target/tg/899/229/802/c066f06bfef443fdbb26f2fc2f3809b0.jpg
大屯山,Datun Mountain,1710402,22846525,25.1770433,121.52228,山岳,欣赏台北夜景绝佳去处,0.0,0,4.4,30,https://youimg1.c-ctrip.com/target/100g0d0000006uiu80F5D.jpg
