名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片
大屿山,Lantau Island,64613,87802,22.263514829994257,113.94661251063735,沙滩|岛屿/半岛,购物休闲登山亲水梦幻乐园,0.0,0,4.5,1046,https://youimg1.c-ctrip.com/target/0103k1200080p26ijBDDC.jpg
澳门半岛,Macau Peninsula,54221,10559043,22.18707576005046,113.54511815211065,特色街区,澳门居民的主要聚居地,0.0,0,4.4,335,https://youimg1.c-ctrip.com/target/10021b000001afd6252B4.jpg
星奇塔无动力世界,Xingqita Wu Dongli World,5546627,61931143,22.131841537473434,113.46989202088592,儿童乐园,,0.0,0,4.4,365,https://youimg1.c-ctrip.com/target/100f1f000001gq9iq49CF.jpg
大三巴街,Rua de S. Paulo (Dasanba) Street,136028,10644498,22.193227697252993,113.54580332974959,特色街区,浓浓欧式风情购买手信好地,0.0,0,4.3,68,https://youimg1.c-ctrip.com/target/10060z000000nfkgfC6FE.jpg
福隆新街,Rua da Felicidade,1788399,23865290,22.191524780170205,113.54268529674064,特色街区,灰墙相映成趣,0.0,0,4.4,110,https://youimg1.c-ctrip.com/target/1A0i1f000001g5ejf34A6.jpg
主教山小堂,Chapel of Our Lady of Penha,3398,76059,22.183871431469726,113.54010566165829,教堂,建筑典雅，钟楼高耸,0.0,0,4.6,237,https://youimg1.c-ctrip.com/target/100f0x000000lgdijA004.jpg
梅溪牌坊,Meixi Archway,2821,75874,22.28527520592719,113.51544400023887,历史建筑,访陈芳故居看民俗表演,0.0,0,4.3,521,https://youimg1.c-ctrip.com/target/100chk1439nqqg4upE6E2.jpg
澳门百老汇,Macau Broadway,1703061,21135280,22.143822355404037,113.55725208332096,剧场/剧院,承办各类宴会及颁奖典礼,0.0,0,4.5,139,https://youimg1.c-ctrip.com/target/10081c000001cr9hy243E.jpg
中山泉林欢乐世界,Zhongshan Quanlin Resort,140620,101255,22.33051,113.403153,游乐场|水上乐园,在清新环境中体验丰富活动,0.0,0,4.2,506,https://youimg1.c-ctrip.com/target/010691200082ocssp6F62.jpg
东澳岛,Dong'ao Island,2838,75888,22.019594119038157,113.71328872555864,沙滩|4A景区|岛屿/半岛|海滨,享热带风情访历史遗迹,0.0,0,4.2,661,https://youimg1.c-ctrip.com/target/01040120008ov3jlf5A2F.jpg
氹仔岛,Taipa,145200,10521131,22.15733197258199,113.56489549013408,岛屿/半岛,官也街买钜记手信,0.0,0,4.5,143,https://youimg1.c-ctrip.com/target/1A0i180000014ib1a86E7.jpg
澳门巴黎人,The Parisian,5075348,56814166,22.140750253042,113.56689400059466,度假村,逛精品购物店品尝环球美食,0.0,0,4.4,134,https://youimg1.c-ctrip.com/target/100m1f000001gzn0g9534.jpg
海事博物馆,Maritime Museum,3369,76038,22.183046304294287,113.53570052892515,博物馆,介绍澳门的航海历史,0.0,0,4.5,230,https://youimg1.c-ctrip.com/target/10051f000001gsski59A2.jpg
大澳,Tai O,3312,76016,22.254453,113.86207,岛屿/半岛,香港仅存的原始渔村,0.0,0,4.4,592,https://youimg1.c-ctrip.com/target/0104m120009ddriyyAEF9.jpg
澳氹大桥,Ao Dang Bridge,1678441,18552309,22.161997,113.554179,桥,澳门八景之一,0.0,0,4.6,164,https://youimg1.c-ctrip.com/target/100s0c0000006ohr64D45.jpg
关闸,Portas do Cerco,54183,10559039,22.213504,113.554345,历史建筑,“凯旋门”式门楼,0.0,0,4.3,176,https://youimg1.c-ctrip.com/target/100t1f000001gqazaEDE9.jpg
永利吉祥树富贵龙,Yongli Jixiang Tree Fugui Dragon,1827658,24601427,22.186190593593537,113.55231200125394,雕塑雕像,永利酒店内的定时表演,0.0,0,4.7,78,https://youimg1.c-ctrip.com/target/10011f000001h36z07C08.jpg
圣方济各教堂,St. Francis Xavier Church,3407,76068,22.11397,113.556586,教堂,巴罗克式风格教堂,0.0,0,4.3,127,https://youimg1.c-ctrip.com/target/100v0c0000006ogvu8A09.jpg
圣老楞佐堂,St. Laurence Church,3404,76065,22.187702344459584,113.54189221025182,教堂,祈求出海风顺的教堂,0.0,0,4.4,183,https://youimg1.c-ctrip.com/target/fd/tg/g1/M09/C9/24/CghzflWwxf6ABDXgADdt5w11bMU541.jpg
圣母诞辰主教座堂,"The Cathedral of the Nativity of Our Lady, Macau",3391,76055,22.187886198468508,113.55144618292042,世界文化遗产|教堂,欣赏南欧风格的典雅建筑,0.0,0,4.5,188,https://youimg1.c-ctrip.com/target/100w1f000001gwbd41BE7.jpg
哪吒庙,Nezha Temple,26426,81954,22.192531,113.547526,道观,供奉着形态各异的哪吒神像,0.0,0,4.2,190,https://youimg1.c-ctrip.com/target/100s1f000001gx44a179D.jpg
野狸岛,Wild Beaver Island,1486937,18036862,22.277825420555924,113.59004185636874,沙滩|岛屿/半岛,环岛散步骑行看日出日落,0.0,0,4.4,264,https://youimg1.c-ctrip.com/target/100r1e000001f3pbhB28D.jpg
澳门大学,University of Macau,144805,10520736,22.126197,113.548956,学府,公立综合性大学,0.0,0,4.6,120,https://youimg1.c-ctrip.com/target/0105u120005wonhdn3C24.jpg
卢家大屋,Lou Kau Mansion,26435,81961,22.191244998580636,113.54637227045444,历史建筑,知名商人卢华绍家族的旧居,0.0,0,4.4,182,https://youimg1.c-ctrip.com/target/100t0z000000ndjie30D2.jpg
威尼斯人剧场,Venetian Theatre,1950846,28637850,22.145386,113.565802,剧场/剧院,澳门的豪华演出剧场,0.0,0,4.8,104,https://youimg1.c-ctrip.com/target/10021f000001gxec523E6.jpg
拱北口岸,Gongbei Port,1684621,18648670,22.215546834658532,113.55413137717343,港口港湾,毗邻澳门的繁忙陆路口岸,0.0,0,4.4,336,https://youimg1.c-ctrip.com/target/0105y120009dgswbs5E6F.jpg
永利音乐喷泉,Wynn Music Fountain,1827634,24601422,22.184876134303313,113.55210769161017,喷泉,根据音乐变化“舞姿”,0.0,0,4.7,110,https://youimg1.c-ctrip.com/target/10040l000000cswklB765.jpg
西望洋山,Colina da Penha,1700131,20905937,22.18371554025562,113.54004694598093,山岳,澳门的优质住宅区之一,0.0,0,4.5,72,https://youimg1.c-ctrip.com/target/0100z120009414ivdFBFE.jpg
汤臣倍健营养探索馆,By-health Nutrition Exploratorium,64673617,64673617,22.037508082001953,113.3282543272407,科技馆,体验多重沉浸式高科技互动,0.0,0,5.0,612,https://youimg1.c-ctrip.com/target/0104b120008cokhbt508E.jpg
海滨公园,Seaside Park,110447,91952,22.258997982037315,113.58491111139014,城市公园,山海之景浑然一体,0.0,0,4.4,331,https://youimg1.c-ctrip.com/target/100c12000000sg99c6753.jpg
天浪淘园,Grand Resort Deck,2254777,32914889,22.146665573120117,113.55838775634766,水上乐园,全球大型的空中激浪,0.0,0,4.7,65,https://youimg1.c-ctrip.com/target/100a0z000000nmw7s68FB.jpg
中山影视城,Zhongshan TV and Film City,136203,97794,22.446965,113.530065,影视城,多国建筑群再现革命年代,0.0,0,4.2,871,https://youimg1.c-ctrip.com/target/0104l120009ebfbx889DE.jpg
珠海大剧院,Zhuhai Grand Theatre,2007075,30766708,22.283283826822284,113.58925022070363,剧场/剧院,滨海风格显著的大剧院,0.0,0,4.6,327,https://youimg1.c-ctrip.com/target/100513000000txp4jF826.jpg
岗顶前地,St. Augustine's Square,49748,82862,22.18925442495382,113.54295212881615,广场,建有大型剧院,0.0,0,4.4,154,https://youimg1.c-ctrip.com/target/100u0h00000092aot2BEF.jpg
鲸鲨馆,Whale & Shark Pavilion,2046146,31678363,22.097064,113.533426,水族馆,360°沉浸体验浪漫海底世界,0.0,0,4.8,260,https://youimg1.c-ctrip.com/target/0102n120008j2csmu09B4.jpg
孙中山故居纪念馆,Sun Yat-Sen Memorial Hall,23034,81347,22.442473,113.529103,纪念馆|名人故居,孙中山的诞生地,0.0,0,4.6,967,https://youimg1.c-ctrip.com/target/0104w120006d7hvw63CF5.jpg
中山詹园,Zhongshan Mansion Garden,23047,81356,22.434804,113.330918,4A景区|园林花园,古朴幽静的私家庭院,0.0,0,4.4,1484,https://youimg1.c-ctrip.com/target/0103a120006d95qw43B38.jpg
仁慈堂大楼,Holy House of Mercy,26437,81962,22.193734,113.540202,历史建筑,新古典主义风格建筑,0.0,0,4.4,167,https://youimg1.c-ctrip.com/target/10071f000001h6wzw4781.jpg
亚婆井前地,Largo do Lilau,49197,82843,22.18525660780119,113.54057623686879,世界文化遗产,保留葡萄牙式建筑风格,0.0,0,4.3,144,https://youimg1.c-ctrip.com/target/0103s120005wqudxhA0E2.jpg
珠海市博物馆,Zhuhai Museum,2832,75883,22.257273978543545,113.57937311981712,博物馆,古典风格的地标建筑,0.0,0,4.2,217,https://youimg1.c-ctrip.com/target/100h11000000rhi23EEF3.jpg
海滨泳场,Zhuhai Beach,1511143,18186010,22.253177259734045,113.5913566898184,沙滩,城市里的海滨浴场,0.0,0,4.4,221,https://youimg1.c-ctrip.com/target/100e1f000001gsz238E74.jpg
岗顶剧院,Dom Pedro V Theatre,26442,10558889,22.188952,113.543254,剧场/剧院,西式剧院可欣赏小型演出,0.0,0,4.4,115,https://youimg1.c-ctrip.com/target/100j0z000000ngan8A3C6.jpg
澳门美高梅天幕广场,MGM Grand Praca,1827650,24601470,22.18328814930799,113.55322593200425,广场,光、影、水世界,0.0,0,4.7,85,https://youimg1.c-ctrip.com/target/0106f120008drzdbl751C.jpg
澳门艺术博物馆,Macau Museum of Art,45077,82224,22.185695,113.559791,博物馆,艺术及文物主题博物馆,0.0,0,4.5,131,https://youimg1.c-ctrip.com/target/0101u120008icka2d9B2B.jpg
卢廉若公园,Lou Lim Ieoc Garden,3375,76043,22.194881936664782,113.55812963649147,园林花园|城市公园,,0.0,0,4.4,119,https://youimg1.c-ctrip.com/target/100q0l000000cv6vrC0CA.jpg
十月初五马路,Rua Cinco de Outubro,1411362,13364211,22.193087513825322,113.54238278483564,特色街区,澳门旧式街道缩影,0.0,0,4.2,130,https://youimg1.c-ctrip.com/target/1A0315000000xt5tb0347.jpg
港务局大楼,Moorish Barracks,144812,10520743,22.184474064779526,113.5376713035242,历史建筑,融入阿拉伯元素的欧式建筑,0.0,0,4.6,86,https://youimg1.c-ctrip.com/target/100o1f000001gp5e910D9.jpg
圣安多尼堂,St Anthony's Church Macau,3401,76062,22.19601068177078,113.54456075936056,教堂,澳门三大古教堂之一,0.0,0,4.5,105,https://youimg1.c-ctrip.com/target/100c1f000001gsy69CDF2.jpg
巴黎人剧场,The Parisian Macao,1981417,30276481,22.14004945767931,113.56802886283353,剧场/剧院,世界一流国际娱乐表演,0.0,0,4.6,69,https://youimg1.c-ctrip.com/target/10081f000001gqiusFCE1.jpg
妈祖文化村,Matsu Cultural Village,54145,84720,22.119366980832154,113.56838794246383,妈祖庙,瞻仰知名的妈祖雕像,0.0,0,4.5,115,https://youimg1.c-ctrip.com/target/0101b120009des2oj106D.jpg
何东图书馆,Sir Robert Ho Tung Library,26448,81965,22.189500401721098,113.54284446178991,,设有可进食区域,0.0,0,4.5,126,https://youimg1.c-ctrip.com/target/100p0b0000005q2xpEBFA.jpg
珠海长隆剧院·龙秀,Chimelong Hengqin Island Theatre,1827423,24594265,22.101698231193296,113.5440594488865,剧场/剧院|演出,感受高超杂技艺术的震撼,0.0,0,4.6,2434,https://youimg1.c-ctrip.com/target/350e1600000108jba48E7.jpg
九洲岛,Jiuzhou Island,2835,75885,22.239658,113.616361,沙滩|岛屿/半岛,碧海细沙边欣赏天然石景,0.0,0,4.1,111,https://youimg1.c-ctrip.com/target/0101t12000845nu5i52B0.jpg
宝莲寺,Po Lin Monastery,3333,76025,22.252595,113.912253,寺庙,香港四大禅林之首,0.0,0,4.4,271,https://youimg1.c-ctrip.com/target/10011f000001h35mfA4E2.jpg
地堡街,R. do Regedor,132401,94435,22.15087561004423,113.56077681071974,特色街区,澳门著名的美食街,0.0,0,4.4,115,https://youimg1.c-ctrip.com/target/100h0g00000083pesFFF0.jpg
横琴岛,Hengqin Island,1511162,18185998,22.090380543200702,113.5423874999379,沙滩|岛屿/半岛,玩长隆海洋王国逛自贸区,0.0,0,4.5,140,https://youimg1.c-ctrip.com/target/100s1f000001gx4xuFA98.jpg
观音莲花苑,Kun Iam Statue,1410938,13293732,22.182791244006456,113.5572398141227,雕塑雕像|展览馆,,0.0,0,4.4,40,https://youimg1.c-ctrip.com/target/01020120009dcyd31464E.jpg
二龙喉公园,Flora Garden,3374,76042,22.197303910964397,113.55654476861518,城市公园|山岳,,0.0,0,4.3,120,https://youimg1.c-ctrip.com/target/fd/tg/g4/M0B/2F/BD/CggYHlbT9umAcvpSAAMZssloWUk720.jpg
石博园,Shiboyuan,49907,82928,22.147754,113.513397,主题乐园,独树一帜的石文化主题公园,0.0,0,4.2,144,https://youimg1.c-ctrip.com/target/0101h120008s75akd2E2D.jpg
南湾公园,Jardm De S.Franclsco,3377,76045,22.18951470511685,113.54977090677532,城市公园,参观欧战纪念馆,0.0,0,4.3,69,https://youimg1.c-ctrip.com/target/100p1f000001gpemi5AFF.jpg
花地瑪聖母堂,Our Lady of Fátima Church Macau,3397,76058,22.209092880515918,113.55015152048563,教堂,,0.0,0,4.3,85,https://youimg1.c-ctrip.com/target/10090s000000hkndg7C5E.jpg
邮政总局,Macau Post office,132954,94956,22.19043858704363,113.54536842121563,历史建筑,澳门著名地标建筑,0.0,0,4.5,109,https://youimg1.c-ctrip.com/target/0106h120009dctt1s7375.jpg
长江水世界,Changjiang Water World,135768,97408,22.48917857516936,113.44592115788804,水上乐园,深海主题水上乐园,0.0,0,4.4,890,https://youimg1.c-ctrip.com/target/0104w12000815tkvw4C48.jpg
童梦天地,Kid's City,1711298,22847438,22.146127,113.571478,儿童乐园,新一代玩乐大本营,0.0,0,4.6,61,https://youimg1.c-ctrip.com/target/0102u12000956yoolC750.png
东望洋山,Guia Marco,110030,91564,22.19343798925855,113.5548099762359,灯塔|山岳|教堂,山上遍种青松,0.0,0,4.6,90,https://youimg1.c-ctrip.com/target/10010l000000d58332A2B.jpg
竹湾海滩,Cheoc Van Beach,5714,76809,22.110428941783915,113.56540232656461,沙滩,环境优美，面海靠山,0.0,0,4.4,83,https://youimg1.c-ctrip.com/target/0103z120008j1nolq8FF5.jpg
嘉模圣母教堂,Our Lady of Carmel Church,3406,76067,22.150518315857692,113.56383079018502,教堂,氹仔唯一的天主教堂,0.0,0,4.4,127,https://youimg1.c-ctrip.com/target/10030z000000mrog79DA5.jpg
旧城墙遗址,Old Macau City Walls Sections,26427,81955,22.194777951111735,113.54569731515454,古迹,澳门的城墙,0.0,0,4.0,95,https://youimg1.c-ctrip.com/target/fd/tg/g4/M09/48/9E/CggYHFYmANSAbgb_ABlNAMIHVCM732.jpg
百万葵园,Million Sunflower Garden,65581,88065,22.628187,113.620098,4A景区|植物园,漫游多彩花田与城堡,0.0,0,4.3,3897,https://youimg1.c-ctrip.com/target/0105s120008hmacmb9348.jpg
圣若瑟修院藏珍馆,St. Joseph's Seminary and Church,26447,81964,22.1883663607431,113.54208304732116,教堂,欣赏历史悠久的铜钟,0.0,0,4.2,101,https://youimg1.c-ctrip.com/target/10070z000000nun7a07C8.jpg
白鸽巢前地,Camoes Garden and Grotto,3373,76041,22.19629720024427,113.54449108484606,城市公园,古木参天、树木葱郁,0.0,0,4.2,78,https://youimg1.c-ctrip.com/target/100f0u000000iu5bx39A9.jpg
妈阁炮台,Fortaleza de Sao Tiago da Barra,3364,76035,22.182661,113.530647,古迹,三百多年历史,0.0,0,4.4,78,https://youimg1.c-ctrip.com/target/100d0h000000929uk92DF.jpg
聖奧斯定教堂,St. Augustine's Church,3402,76063,22.18932594213273,113.54350730334495,教堂,使用英语布道的教堂,0.0,0,4.4,95,https://youimg1.c-ctrip.com/target/100e0b0000005q2a0A214.jpg
疯堂斜巷,St. Lazarus Church District,1700153,20905959,22.19452086521218,113.54943454259691,特色街区,葡式风格的街道,0.0,0,4.5,74,https://youimg1.c-ctrip.com/target/10030z000000mrnor90AE.jpg
澳门林则徐纪念馆,Lin Zexu Memorial Museum,54177,84740,22.20666757275816,113.55240544358084,纪念馆,,0.0,0,4.2,88,https://youimg1.c-ctrip.com/target/tg/846/910/109/ade728a6b73f4343961afb49beb4ed36.jpg
世界之窗,Window of the World,2778,75869,22.534698058924512,113.97292823984803,主题乐园,看全球名胜缩影环游世界,0.0,0,4.4,28290,https://youimg1.c-ctrip.com/target/350r180000014u9yq3222.jpg
唐家湾古镇,Tangjiawan Ancient Town,1511281,18189099,22.359317615106256,113.59317696195022,古城古镇,漫步古巷欣赏雅致百年老屋,0.0,0,4.4,120,https://youimg1.c-ctrip.com/target/100t1f000001gqdsf48A6.jpg
友谊大桥,Dangzi Bridge,1711269,22847440,22.182544,113.568433,桥,连接澳门半岛和氹仔岛,0.0,0,4.6,77,https://youimg1.c-ctrip.com/target/0101j120005wpdrd9FC7E.jpg
三街会馆,Sam Kai Vui Kun Temple,3383,76049,22.188161825484432,113.54976074292199,寺庙,,0.0,0,4.2,97,https://youimg1.c-ctrip.com/target/01072120009fbyl8pAF51.jpg
壹号广塲,Aomenyihao Square,136026,10644497,22.182418262291307,113.55176154888049,广场,饱览一海、两湖、三桥景致,0.0,0,4.5,53,https://youimg1.c-ctrip.com/target/010241200052krozv21C1.jpg
普陀寺,Putuo Temple,1481784,13776386,22.31473101828871,113.52808916264064,寺庙,寺庙建筑气势恢宏,0.0,0,4.4,62,https://youimg1.c-ctrip.com/target/01013120008yf3n5o5453.jpg
观音古庙,"Kun Iam Temple, Coloane",54219,84755,22.113191936148894,113.55651728601737,寺庙,庙堂虽小，香烟袅袅,0.0,0,4.2,72,https://youimg1.c-ctrip.com/target/100j0l000000ctppl54E8.jpg
珠海海泉湾神秘岛X蛋獭无动力王国,Zhuhai Haiquan Bay Mysterious Island,55474,10559067,22.070640750411318,113.11480625995051,主题乐园,刺激游乐与异域风情表演,0.0,0,4.6,1560,https://youimg1.c-ctrip.com/target/0103p1200096pt5i18B2D.jpg
亚美打利庇卢大马路,Avenida de Almeida Ribeiro,1700148,20905954,22.191508597733026,113.54374784697646,特色街区,,0.0,0,4.5,87,https://youimg1.c-ctrip.com/target/100a0u000000iue6z80BE.jpg
玫瑰堂圣物宝库,St. Dominic's Church Museum - Treasure of Sacred Art,1700145,20905951,22.1949453,113.5404661,教堂|博物馆,,0.0,0,4.6,77,https://youimg1.c-ctrip.com/target/0102s120009dyhbawFBCA.jpg
北帝庙,Pak Tai Temple,54180,84742,22.149770017493154,113.56067813341838,寺庙,,0.0,0,4.2,86,https://youimg1.c-ctrip.com/target/0105n120009edkc2aD638.jpg
