名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片
皓月园,Haoyue Garden,8614,77344,24.442017,118.075642,雕塑雕像,纪念民族英雄的雕像园,0.0,0,4.5,953,https://youimg1.c-ctrip.com/target/1A0t13000000tv1v8B91E.jpg
厦门老院子景区,Xiamen Old Courtyard Scenic Spot,1704246,22561524,24.62493,118.075897,文化旅游区|4A景区,穿越到闽南渔村古厝,0.0,0,4.2,574,https://youimg1.c-ctrip.com/target/100u0q000000gbzz467DC.jpg
诚毅科技探索中心,Chengyi Discovery Center,1732731,22939410,24.593104,118.057858,科技馆|4A景区,七大展区深入了解科技,0.0,0,4.4,899,https://youimg1.c-ctrip.com/target/100n1f000001gpbisCD85.jpg
金穗园温泉,JinSuiYuan Hot Spring Hotel,142218,10759149,24.713952431724167,118.19727309796176,度假村|泡温泉,感受独特的闽南农庄文化,0.0,0,4.6,436,https://youimg1.c-ctrip.com/target/35070w000000knbzx944F.jpg
同安影视城,Xiamen Tong'An Movie & TV City,8666,10558655,24.744289,118.165112,影视城,亲临古城，各种仿古建筑|穿越到旧时北京城,0.0,0,4.2,421,https://youimg1.c-ctrip.com/target/350i16000000ysd484059.jpg
厦门灵玲动物王国,Xiamen Lingling Animal Kingdom,3439547,39257686,24.58957163986322,118.0482474249923,动物园,观看精彩绝伦的夜场马戏,0.0,0,4.5,342,https://youimg1.c-ctrip.com/target/0104y120008hcpvcbE1F9.jpg
颠倒博物馆,,1981685,30283212,24.454119,118.083103,特色体验,倒立式装修风格的拍照圣地,0.0,0,4.5,313,https://youimg1.c-ctrip.com/target/100j1f000001gpsbg8691.jpg
时空魔方,Time-Space Rubik’s Cube,5582348,65180973,24.454448,118.078344,特色体验,场馆众多，网红拍照胜地,0.0,0,4.8,266,https://youimg1.c-ctrip.com/target/350j1700000116i0r8A13.jpg
厦门双子塔,,2504037,36232031,24.435613,118.08874,现代建筑,55层观光厅眺望鼓浪屿,0.0,0,4.3,329,https://youimg1.c-ctrip.com/target/10021f000001gxe0lFC15.jpg
椰风寨,Yefeng Village,132444,94477,24.447580408353126,118.16956569105984,海滨|沙滩,椰树林立的海边沙滩,0.0,0,4.4,309,https://youimg1.c-ctrip.com/target/100c1f000001gswui7F1E.jpg
厦门方特旅游区,,2483147,33764206,24.679101,118.174038,主题乐园,科幻与互动主题公园,0.0,0,4.6,181,https://youimg1.c-ctrip.com/target/010011200081p2dng64EE.png
黄厝沙滩,Huangcuo Beach,3656824,39476863,24.443421946750455,118.1636765752784,沙滩,观看国际马拉松比赛,0.0,0,4.5,379,https://youimg1.c-ctrip.com/target/10041c000001dqrtf900A.jpg
台湾小吃街,Taiwan Snack Street,1411276,13345954,24.455545,118.074439,特色街区,品尝台湾特色小吃,0.0,0,4.3,517,https://youimg1.c-ctrip.com/target/100k1f000001gugy8631F.jpg
白鹭洲公园,Bailuzhou Park,48778,10524163,24.473975555913555,118.09337410879701,城市公园,环境很好的免费公园,0.0,0,4.5,544,https://youimg1.c-ctrip.com/target/0101g1200089gwk2i9A29.jpg
火山岛旅游休闲度假区,Volcanic Island Tourist and Leisure Resort,140512,101154,24.20746051574076,118.02362108511979,沙滩|4A景区|火山,滨海火山地质遗迹,0.0,0,4.3,1610,https://youimg1.c-ctrip.com/target/350l1900000181tjhD7FB.jpg
五缘湾湿地公园,Wuyuanwan Wetland Park,48776,82708,24.519413,118.179838,国家公园|湿地,享受城市绿肺的清新空气,0.0,0,4.5,349,https://youimg1.c-ctrip.com/target/10071f000001h6x680F9D.jpg
万国建筑博览,World Architecture Expo,8620,77348,24.446861,118.0687,现代建筑,中西合璧的中外建筑,0.0,0,4.5,339,https://youimg1.c-ctrip.com/target/100g1f000001gqxc9984A.jpg
铁路文化公园,Railway Culture Park,109870,91416,24.445178341763842,118.08680089757824,城市公园,由铁路轨道改建的免费公园,0.0,0,4.4,417,https://youimg1.c-ctrip.com/target/10061c000001drqd9C4D9.jpg
十里蓝山,Ten Miles Blue Mountain,142543,10548422,24.659284669155873,117.93943540018344,山岳|4A景区,欣赏自然的田园风情,0.0,0,4.1,590,https://youimg1.c-ctrip.com/target/35011900000185fj915FE.jpg
天竺山森林公园,Tianzhu Mountain Forest Park,8646,10558654,24.590058,117.926185,湖泊|山岳|森林|4A景区,绿意盎然的山林风光,0.0,0,4.1,167,https://youimg1.c-ctrip.com/target/01058120008joylm6D98B.jpg
海湾公园,Bay Park,48781,82710,24.473054,118.076292,城市公园,拥有游乐场的城市公园,0.0,0,4.5,343,https://youimg1.c-ctrip.com/target/100u1a0000018urd7A881.jpg
厦门湾·白塘湾火山公园,,2002205,30626488,24.225938,118.046528,海滨|火山,有半月形沙滩和古老火山口,0.0,0,4.8,1204,https://youimg1.c-ctrip.com/target/100g0c00000067yk7C19B.jpg
福建天柱山欢乐大世界,Fujian Changtai Tianzhu Mountain Happy World,4603465,51751598,24.61588920579745,117.85763202084235,主题乐园,具有浓厚地域特色的乐园,0.0,0,4.1,687,https://youimg1.c-ctrip.com/target/100k1f000001guf3p7ED9.jpg
双龙潭生态运动景区,The Shuanglongtan Nature and Fitness Resort,119091,10556408,24.613390822201232,117.95705002206098,景区,依山傍水，以山地运动为主,0.0,0,4.6,225,https://youimg1.c-ctrip.com/target/0106n120008s72v3hAB68.jpg
厦门跑跑卡丁车俱乐部,Xiamen Paopao Karting Club,1752546,23122443,24.486194384329963,118.19922280175831,卡丁车,专业的卡丁车运营培训中心,0.0,0,4.5,100,https://youimg1.c-ctrip.com/target/100t1f000001gqa7k0AD6.jpg
沙坡尾避风坞,Shapowei Wind Shelter,1464492,13765341,24.437217,118.087807,海滨,沙坡头与沙坡尾的分界线,0.0,0,4.3,361,https://youimg1.c-ctrip.com/target/100v1a0000019yl2jEB62.jpg
盛之乡温泉度假村,Shengzhixiang Hot Spring Resort,142209,10759146,24.760715153651986,118.14679774126373,度假村|泡温泉,内有日式养身餐厅,0.0,0,4.6,226,https://youimg1.c-ctrip.com/target/350i180000013eydg0D74.jpg
珍珠湾,Pearl Bay,118896,10758749,24.428472053206015,118.11190806614653,沙滩,漫步沙滩感受大海阳光,0.0,0,4.6,237,https://youimg1.c-ctrip.com/target/10081f000001gqgrx91E4.jpg
忠仑公园,Zhonglun Park,119140,10537447,24.482025762558987,118.1484059190688,城市公园,登东芳山而揽胜,0.0,0,4.7,236,https://youimg1.c-ctrip.com/target/100o1f000001gp2fu003B.jpg
珊瑚礁海洋世界,Shanhujiao Haiyang World,4731351,55423169,24.454114,118.08331,水族馆,近距离观赏珍稀珊瑚,0.0,0,4.5,84,https://youimg1.c-ctrip.com/target/10041a0000019r92005E5.jpg
北辰山,Beichen Mountain,1414346,13512059,24.801446489002316,118.25140342074297,山岳|瀑布|4A景区,赏形态各异的十二龙潭瀑布,0.0,0,4.4,157,https://youimg1.c-ctrip.com/target/0105v120008a1zg7c611C.jpg
野山谷生态乐园,Wild Valley Eco-Eden (Xiamen),110240,91756,24.87197044223336,118.04750793341888,山岳|瀑布,亲近自然感受山林野趣,0.0,0,4.4,178,https://youimg1.c-ctrip.com/target/100h12000000se0xf8998.jpg
仙岳山,Xianyue Park,2026202,31658222,24.496699497192377,118.10007044118827,山岳,山体森林覆盖率90%以上,0.0,0,4.7,167,https://youimg1.c-ctrip.com/target/0103i120009debxwp685D.jpg
厦门市博物馆,Xiamen City Museum,8622,77350,24.49106021751302,118.10931487360278,博物馆,参观郑成功纪念馆,0.0,0,4.4,154,https://youimg1.c-ctrip.com/target/01A39120008fix4yg1A08.jpg
金光湖,Jinguang Lake,118933,10530471,24.75113,117.965834,湖泊|3A景区|森林,“闽南的西双版纳”,0.0,0,4.3,144,https://youimg1.c-ctrip.com/target/100f1f000001gqcq15698.jpg
小嶝岛,Xiaodeng Island,77576,89930,24.555857,118.386912,沙滩|岛屿/半岛,拥有闽南民俗建筑的岛屿,0.0,0,4.3,150,https://youimg1.c-ctrip.com/target/100711000000rv7j33DD9.jpg
莒光楼,Juguang Tower,63485,87430,24.423479495560656,118.32378179449113,大师建筑|现代建筑,仿古代麒麟阁三层式建筑,0.0,0,4.4,182,https://youimg1.c-ctrip.com/target/100v1f000001h19nr2A16.jpg
狐尾山公园,Huweishan Park,119134,10537441,24.483931,118.086311,城市公园,市区内的天然氧吧,0.0,0,4.7,151,https://youimg1.c-ctrip.com/target/01065120008k11fkk6BA7.jpg
翟山坑道,Zhaishan Tunnel,63498,87437,24.387446028457155,118.32503422909333,古迹,,0.0,0,4.4,135,https://youimg1.c-ctrip.com/target/100i1f000001gp54h2C0B.jpg
中非世野野生动物园,Zhongfei Shiye Yesheng Zoo,5075355,56814172,24.634403730053876,118.3310829073567,动物园,,0.0,0,3.5,90,https://youimg1.c-ctrip.com/target/100r1f000001gonri6E63.jpg
贝壳梦幻世界,Shell Dream World,1416078,13622488,24.441247718702307,118.06384509675343,博物馆,以贝壳为主题的冒险乐园,0.0,0,4.4,1167,https://youimg1.c-ctrip.com/target/100q0r000000hdzve5344.jpg
猫咪博物馆,Cat Museum,2001132,30614767,24.439944,118.091488,特色体验,猫咪主题博物馆,0.0,0,4.2,128,https://youimg1.c-ctrip.com/target/10011f000001h38400BA4.jpg
金门岛,Kinmen Islands,1744612,23029673,24.463939,118.40444,国家公园|岛屿/半岛,形似一只展翅的蝴蝶,0.0,0,4.5,35,https://youimg1.c-ctrip.com/target/100a1f000001grl5r6DC8.jpg
闽南古镇,Minnan Ancient Town,2041102,31673285,24.522121,118.109917,古城古镇,逛妈祖庙赏民俗表演,0.0,0,4.7,63,https://youimg1.c-ctrip.com/target/100o1a0000019p19w8C92.jpg
海天堂构,Sea paradise,67695,88593,24.442915,118.07299,历史建筑,中西合璧的老别墅群,0.0,0,4.6,959,https://youimg1.c-ctrip.com/target/100u0c00000066iba6B91.jpg
观音山,Mount Guanyin,1830841,24649931,24.494886187080716,118.19819511322896,海滨|沙滩,参观观音山沙雕文化公园,0.0,0,4.5,79,https://youimg1.c-ctrip.com/target/01016120009dm2rxkCFFE.jpg
鼓浪屿名人蜡像馆,Gulangyu Celebrity Wax Museum,48713,82680,24.444473,118.075212,,展示众多名人塑像,0.0,0,4.3,755,https://youimg1.c-ctrip.com/target/0103u1200088t8yhv1815.jpg
钢琴博物馆,Piano museum,48712,10558938,24.438326,118.069788,博物馆,观赏造型奇特的古钢琴,0.0,0,4.4,882,https://youimg1.c-ctrip.com/target/100h1f000001grsgn0623.jpg
清金门镇总兵署（浯江新庄）,Kinmen Division Commander office,1509818,18146898,24.432258,118.3183799,古迹|历史建筑,登州镇总兵章高元驻防青岛时的官衙,0.0,0,4.6,47,https://youimg1.c-ctrip.com/target/10071f000001h6zt7AD02.jpg
大屏山郊野公园,Dapingshan Jiaoye Park,2040197,31672371,24.49683822889633,118.05687766151705,花海,环境清幽、百花争艳,0.0,0,4.7,80,https://youimg1.c-ctrip.com/target/100f1f000001gqa6h7CE4.jpg
风琴博物馆,Organ Museum,133087,10559510,24.446922,118.068486,博物馆,展出世界各地有历史的风琴,0.0,0,4.4,634,https://youimg1.c-ctrip.com/target/fd/tg/g4/M08/29/8C/CggYHVYDjmaAXhI1AAG99DQDZCc239.jpg
梦幻水世界,Dream Water World,1463708,13764780,24.49455388974833,118.19786421764177,水上乐园,水上娱乐项目丰富的游乐场,0.0,0,4.2,606,https://youimg1.c-ctrip.com/target/1A0p170000010rmhrD3E1.jpg
嘉庚公园,Jiageng Park,48748,82691,24.565687249803446,118.10548051624843,城市公园,亭台楼阁错落有致,0.0,0,4.5,544,https://youimg1.c-ctrip.com/target/0101g120009cw8tox18A8.jpg
厦门市动物园,Xiamenshi Zoo,2040750,31672950,24.45999526977539,118.09163665771484,动物园,可入园观赏珍贵动物,0.0,0,4.8,32,https://youimg1.c-ctrip.com/target/100q1f000001grl0vA50C.jpg
厦金湾赶海场,,105509231,105509231,24.514178412488096,118.19804810402427,海滨,,0.0,0,5.0,15,https://youimg1.c-ctrip.com/target/0100h120008kzpysp4807.jpg
建功屿,Jiangongyu Islet,1712749,22865266,24.42988161336631,118.29591349420399,岛屿/半岛,,0.0,0,4.8,22,https://youimg1.c-ctrip.com/target/100m0r000000h4y9d20F9.jpg
模範街,Kinmen Mofan Street,63509,10532962,24.4316459,118.3190685,特色街区,,0.0,0,4.3,23,https://youimg1.c-ctrip.com/target/100h0r000000gx3xqE7A8.jpg
雨林世界,Yulin World,5069404,56810160,24.449714,118.097876,植物园,宛如飘渺仙境,0.0,0,4.7,37,https://youimg1.c-ctrip.com/target/100l1a0000018uafo6305.jpg
厦门大学芙蓉湖,Xiamen University Furong Lake,119111,92362,24.436567,118.098696,湖泊,百年柳树下赏黑天鹅,0.0,0,4.5,434,https://youimg1.c-ctrip.com/target/0101e1200089mfv29B73A.jpg
长泰古山重,Changtai Ancient Mountain Scenic Area,142217,10548200,24.66229853528241,117.924730161646,古村,由鹅卵石而筑的古村落,0.0,0,3.7,130,https://youimg1.c-ctrip.com/target/10020q000000gj6iy1912.jpg
上李水库,Shangli Reservoir,1477382,13835668,24.44414648163021,118.12841823104978,湖泊|水利工程,群山绵延、满目青翠,0.0,0,4.7,61,https://youimg1.c-ctrip.com/target/100h1f000001grv87DE80.jpg
郑成功纪念馆,Zheng Chenggong Memorial Hall,48714,82681,24.442727,118.066849,纪念馆,了解郑成功生平,0.0,0,4.4,379,https://youimg1.c-ctrip.com/target/1A0k160000010909661B9.jpg
帷幕开啦红地毯蜡像艺术馆,Red Carpet Wax Museum,142068,10548111,24.445526,118.072837,,蜡像人物众多，栩栩如生,0.0,0,4.4,367,https://youimg1.c-ctrip.com/target/10051h000001hofku9450.jpg
小黄山景区,Xiaohuang Mountain Scenic Area,1685140,18658694,24.63316,117.853635,山岳,松树和奇石是特色,0.0,0,4.3,134,https://youimg1.c-ctrip.com/target/01027120007oyma9wA3E9.jpg
厦门园博园,Xiamen Garden Expo Park,69569554,69569554,24.571295,118.075869,园林花园,多岛结构，以水造景,0.0,0,5.0,36,https://youimg1.c-ctrip.com/target/0101t12000826006k44CD.jpg
中山公园,Zhongshan Park,8627,77354,24.45922,118.090191,城市公园,纪念孙中山而命名的公园,0.0,0,4.5,437,https://youimg1.c-ctrip.com/target/01A2v120008k5ivqpB8D2.jpg
云洞岩,Yundong Cave,17154,79486,24.499611,117.753124,4A景区|山岳|洞穴,探索幽深洞壑,0.0,0,4.5,240,https://youimg1.c-ctrip.com/target/0101w120009d3mw7y072C.jpg
一国两制沙滩,,2026465,31658475,24.450359,118.17265,沙滩,“一国两制”大标语牌,0.0,0,4.8,23,https://youimg1.c-ctrip.com/target/100e1f000001gt1b95C12.jpg
镇海角,Cape Town,2001007,30597217,24.244001,118.101971,海滨,《一路繁花相送》取景地,0.0,0,4.1,189,https://youimg1.c-ctrip.com/target/1A0v1e000001f6puhF6B1.jpg
最美转角,Most Beautiful Corner,5073059,56809810,24.44945,118.06833,特色街区,《转角遇到爱》的取景地,0.0,0,4.4,36,https://youimg1.c-ctrip.com/target/100p1f000001gpgfu6E3D.jpg
鼓浪屿环岛路,Kulangsu Huandao Road,70355168,70355168,24.445369386441385,118.0812732912262,公路道路,领略蓝天碧海的壮美,0.0,0,4.5,9,https://youimg1.c-ctrip.com/target/0ww0x120006pugtj485DE.jpg
鳌园,Turtle Garden,2340,75839,24.568027,118.106565,陵园|4A景区,“石雕博物馆”,0.0,0,4.3,331,https://youimg1.c-ctrip.com/target/1A0314000000x63da6704.jpg
金榜公园,Xiamen Jinbang Park,8670,77372,24.464911,118.11024,城市公园,许多文人墨客曾慕名而来,0.0,0,4.4,313,https://youimg1.c-ctrip.com/target/100r1a0000018t77d6C0F.jpg
鼓浪屿食物狂想馆,Kulangsu Wonder Food Museum,5554443,64294611,24.444861,118.068993,特色体验,与仿真食物互动,0.0,0,4.8,272,https://youimg1.c-ctrip.com/target/10031f000001gs294D12B.jpg
怀旧鼓浪屿博物馆,Huaijiu Gulangyu Museum,132068470,132068470,24.4463894706006,118.07351196612336,博物馆,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0ww4d120009c9ciuyC008.jpg
琴园,Qinyuan Garden,8618,77346,24.44197731914197,118.06424254135666,园林花园,,0.0,0,4.2,244,https://youimg1.c-ctrip.com/target/100m1f000001gznheAB54.jpg
古宁头战史馆,Guningtou Battle Museum,1509799,18146903,24.4829757,118.3209361,博物馆,,0.0,0,4.3,21,https://youimg1.c-ctrip.com/target/100s0l000000czlomB7CF.jpg
百年鼓浪屿博物馆,Bainian Gulangyu Museum,1409304,10800972,24.44386,118.071593,博物馆,人文历史主题,0.0,0,4.4,226,https://youimg1.c-ctrip.com/target/100l1a0000018uzc36273.jpg
五老峰,Wulao Peak,2348,10558603,24.446169,118.09805,山岳,站在山顶可鸟瞰厦门大学,0.0,0,4.5,262,https://youimg1.c-ctrip.com/target/100f1f000001gq9o3F40C.jpg
厦门星期8小镇,Xiamen Eightday Town,69743,10794690,24.511986,118.16042,儿童乐园,,0.0,0,4.3,229,https://youimg1.c-ctrip.com/target/fd/tg/g4/M06/63/36/CggYHVYHXz2AGokKAAH8ZYlHl7g890.jpg
厦门山海健康步道,Xiamen Mountains-to-Sea Trail,5705910,79456170,24.481211054606288,118.0782435060843,徒步,沿线风景优美,0.0,0,4.7,81,https://youimg1.c-ctrip.com/target/10011f000001h38d44EB3.jpg
小黄山景区,Xiaohuang Mountain Scenic Area,1685140,18658694,24.63316,117.853635,山岳,松树和奇石是特色,0.0,0,4.3,134,https://youimg1.c-ctrip.com/target/01027120007oyma9wA3E9.jpg
厦门园博园,Xiamen Garden Expo Park,69569554,69569554,24.571295,118.075869,园林花园,多岛结构，以水造景,0.0,0,5.0,36,https://youimg1.c-ctrip.com/target/0101t12000826006k44CD.jpg
中山公园,Zhongshan Park,8627,77354,24.45922,118.090191,城市公园,纪念孙中山而命名的公园,0.0,0,4.5,437,https://youimg1.c-ctrip.com/target/01A2v120008k5ivqpB8D2.jpg
云洞岩,Yundong Cave,17154,79486,24.499611,117.753124,4A景区|山岳|洞穴,探索幽深洞壑,0.0,0,4.5,240,https://youimg1.c-ctrip.com/target/0101w120009d3mw7y072C.jpg
一国两制沙滩,,2026465,31658475,24.450359,118.17265,沙滩,“一国两制”大标语牌,0.0,0,4.8,23,https://youimg1.c-ctrip.com/target/100e1f000001gt1b95C12.jpg
顶上乡村,Dingshang Village,1409685,13103155,24.844324,118.084167,农家乐,百年历史，高海拔森林乡村,0.0,0,3.9,28,https://youimg1.c-ctrip.com/target/fd/tg/g2/M09/5A/DE/CghzgFWkd82ABjuCAAG6j9iBbCY454.jpg
镇海角,Cape Town,2001007,30597217,24.244001,118.101971,海滨,《一路繁花相送》取景地,0.0,0,4.1,189,https://youimg1.c-ctrip.com/target/1A0v1e000001f6puhF6B1.jpg
最美转角,Most Beautiful Corner,5073059,56809810,24.44945,118.06833,特色街区,《转角遇到爱》的取景地,0.0,0,4.4,36,https://youimg1.c-ctrip.com/target/100p1f000001gpgfu6E3D.jpg
鼓浪屿环岛路,Kulangsu Huandao Road,70355168,70355168,24.445369386441385,118.0812732912262,公路道路,领略蓝天碧海的壮美,0.0,0,4.5,9,https://youimg1.c-ctrip.com/target/0ww0x120006pugtj485DE.jpg
厦门鑫艋游艇公司帆船出海体验,Xiamen Xinmeng Yacht Company sailing experience,1674974,18479967,24.496845687918583,118.06470979148018,游艇/帆船,亲身体验水上运动的魅力,0.0,0,4.8,273,https://youimg1.c-ctrip.com/target/100h1f000001gru7fA45A.jpg
汤里温泉,,1993123,30517066,24.82588030178954,118.10101100393462,泡温泉,独特的白硫磺泉,0.0,0,4.4,19,https://youimg1.c-ctrip.com/target/100s1f000001gx5696EE3.jpg
鳌园,Turtle Garden,2340,75839,24.568027,118.106565,陵园|4A景区,“石雕博物馆”,0.0,0,4.3,331,https://youimg1.c-ctrip.com/target/1A0314000000x63da6704.jpg
金榜公园,Xiamen Jinbang Park,8670,77372,24.464911,118.11024,城市公园,许多文人墨客曾慕名而来,0.0,0,4.4,313,https://youimg1.c-ctrip.com/target/100r1a0000018t77d6C0F.jpg
鼓浪屿食物狂想馆,Kulangsu Wonder Food Museum,5554443,64294611,24.444861,118.068993,特色体验,与仿真食物互动,0.0,0,4.8,272,https://youimg1.c-ctrip.com/target/10031f000001gs294D12B.jpg
怀旧鼓浪屿博物馆,Huaijiu Gulangyu Museum,132068470,132068470,24.4463894706006,118.07351196612336,博物馆,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0ww4d120009c9ciuyC008.jpg
琴园,Qinyuan Garden,8618,77346,24.44197731914197,118.06424254135666,园林花园,,0.0,0,4.2,244,https://youimg1.c-ctrip.com/target/100m1f000001gznheAB54.jpg
古宁头战史馆,Guningtou Battle Museum,1509799,18146903,24.4829757,118.3209361,博物馆,,0.0,0,4.3,21,https://youimg1.c-ctrip.com/target/100s0l000000czlomB7CF.jpg
百年鼓浪屿博物馆,Bainian Gulangyu Museum,1409304,10800972,24.44386,118.071593,博物馆,人文历史主题,0.0,0,4.4,226,https://youimg1.c-ctrip.com/target/100l1a0000018uzc36273.jpg
《闽南神韵》演出,Min Nan Shen Yun Performance,75196,10758619,24.49071,118.108178,演出,闽南文化的精华,0.0,0,4.1,239,https://youimg1.c-ctrip.com/target/100b0z000000ndhsu0C75.jpg
五老峰,Wulao Peak,2348,10558603,24.446169,118.09805,山岳,站在山顶可鸟瞰厦门大学,0.0,0,4.5,262,https://youimg1.c-ctrip.com/target/100f1f000001gq9o3F40C.jpg
厦门星期8小镇,Xiamen Eightday Town,69743,10794690,24.511986,118.16042,儿童乐园,,0.0,0,4.3,229,https://youimg1.c-ctrip.com/target/fd/tg/g4/M06/63/36/CggYHVYHXz2AGokKAAH8ZYlHl7g890.jpg
南普陀寺放生池,"Free Life Pond, Nanputuo Temple",133092,95083,24.44029426574707,118.09668731689453,寺庙,栏杆由汉白玉修建,0.0,0,4.3,208,https://youimg1.c-ctrip.com/target/100n1f000001gpa7p7286.jpg
日光岩寺,Riguang Mountain Temple,118932,92356,24.44263,118.068142,寺庙,弘一法师曾到访此地,0.0,0,4.5,186,https://youimg1.c-ctrip.com/target/10041a0000018tt0s6960.jpg
厦门湾·白塘湾火山温泉,Xiamenwan·baitangwanhuo Mountain Hot Spring,5074355,56815166,24.224779,118.044796,泡温泉,海边静谧的火山温泉,0.0,0,5.0,782,https://youimg1.c-ctrip.com/target/100s1f000001gx6mdFCD7.jpg
惠和石文化园,Huihe Stone Cultural Park,119165,92363,24.48727767904506,118.15133524318233,园林花园,观赏厦门的特色石头,0.0,0,4.5,207,https://youimg1.c-ctrip.com/target/10021f000001gxelx3C16.jpg
香山公园,Xiang Mountain Park,5072970,56809721,24.627828749772398,118.29723984443471,城市公园,主峰海拔176米,0.0,0,4.9,20,https://youimg1.c-ctrip.com/target/0104g120008k11odj6E29.jpg
金门民俗文化村,Kinmen Folk Culture Village,63488,87433,24.500506363873903,118.41168562323018,,全部房舍采用闽南传统二进式建筑,0.0,0,4.4,104,https://youimg1.c-ctrip.com/target/100q0z000000nlge08A5B.jpg
